,linhas,date,mean_geral,median_geral,std_geral,perc95_geral,cv_geral,trips_geral,ltt_mean,rbt_mean,ltt_median,rbt_median,ltt_cv,ltt_std,route_category,origin_sector,destination_sector,direction,planned_headway,passenger_two_dir,passenger_one_way,bus_stops_one_dir,planned_tt,length_round_trip,bus_lane,demand,frequency,capacity_per_trip,conforto_pass_m2,temp_max,temp_med,temp_min,umid_med,umid_min,chuva_mm,stops_km,dist_stops_to_stops,confort_index_geral,ipk,ewt_mean,ewt_median,customer_w_appointment,customer_appointment
1109,874T_10_0,2017-03-14,1597.5135135135135,1401.9720000000002,1420.353229809845,3025.461199999999,0.8891024819476935,37,5566.100380391519,984.8801920122053,5759.2052597943375,1216.2170065370437,0.2574061880669119,1452.5116656722055,0,5,9,0,1042,9536,4768,62,94,45,0,0,1,86,6,25.9,21.6,19.5,76.7,62,1.2,2.7555555555555555,0.3629032258064516,1.498428661219359,5.727327327327328,1430.1765476899345,1255.117692562162,8405.598814021316,10000.88346633138
1110,874T_10_0,2017-03-15,2393.4246842105263,1184.0,2669.8900846250012,7144.485899999995,1.1155103823564296,19,8126.558250845021,1173.4059476490393,8207.977001877382,1124.3267594007502,0.1278634388593734,1069.2144638983957,0,5,9,0,1042,9536,4768,62,94,45,0,0,1,86,6,28.3,23.0,19.9,73.4,48,2.4,2.7555555555555555,0.3629032258064516,2.9179926560587517,11.153216374269006,2685.857396680101,1328.6631405818327,12018.161157958233,16476.789661278126
1111,874T_10_0,2017-03-16,1362.9980888888886,1101.0,798.8923677338811,2919.863799999999,0.5861287512039988,45,5575.953291518435,1208.2315048997013,6046.328014152237,1308.955803575327,0.2963435793870886,1671.0697129186171,0,5,9,0,1042,9536,4768,62,94,45,0,0,1,86,6,30.2,24.6,19.6,63.8,36,0.0,2.7555555555555555,0.3629032258064516,1.2320413436692506,4.709135802469135,915.6259373675771,739.6225755998715,8270.909755095141,10275.147617727564
1112,874T_10_0,2017-03-17,1974.9666666666667,1693.9434999999999,1333.088538853868,4291.549999999999,0.6749929309459406,30,5419.159161564285,1396.78201382283,6178.151347063485,1193.48078485107,0.39899022858847855,2200.463400851678,0,5,9,0,1042,9536,4768,62,94,45,0,0,1,86,6,29.6,23.4,21.7,71.8,42,0.0,2.7555555555555555,0.3629032258064516,1.848062015503876,7.063703703703704,1437.3960033590402,1232.865170795806,8809.028135273595,11663.182131914555
1113,874T_10_0,2017-03-20,1517.4615384615383,1311.0,895.5998667991618,3407.5000000000005,0.5901960900486188,39,5114.867674077258,961.1443034555142,5613.0849249548455,1033.24118538515,0.29922944993474837,1550.016884489948,0,5,9,0,1042,9536,4768,62,94,45,0,0,1,86,6,24.9,19.5,17.6,70.6,45,0.2,2.7555555555555555,0.3629032258064516,1.4215861657722122,5.433618233618233,1023.0205390472338,883.8312488965381,7669.346649387229,10053.826110339996
1114,874T_10_0,2017-03-21,1529.9446341463413,1091.0,1148.100541588405,3496.0,0.750419666152826,41,5696.332836010888,1253.968101374205,5784.659547665007,1960.3892609941422,0.2429367855427427,1401.47814626784,0,5,9,0,1042,9536,4768,62,94,45,0,0,1,86,6,25.5,19.3,15.5,70.5,46,0.0,2.7555555555555555,0.3629032258064516,1.3522404991491774,5.168563685636856,1195.7509296374953,852.6872379028352,8940.799738296644,11241.04880865915
1115,874T_10_0,2017-03-22,1423.0616666666665,1221.1195,980.8434869939854,3328.7689499999965,0.6892487584824636,42,5894.8866558771015,2105.6167436006804,5924.884133636904,2882.5336368678854,0.29344222673956694,1750.7768100237336,0,5,9,0,1042,9536,4768,62,94,45,0,0,1,86,6,27.1,20.7,16.5,67.1,37,0.0,2.7555555555555555,0.3629032258064516,1.320044296788483,5.045502645502646,1049.5534111714408,900.6146161431029,9856.97118167623,12136.186720504786
1116,874T_10_0,2017-03-23,1767.9594117647057,1621.682,915.7565770431381,3020.8499500000007,0.5179737560428872,34,5722.325861793149,955.8867582697826,5779.899574332882,1298.4573006616765,0.18945232143555774,1099.93514869643,0,5,9,0,1042,9536,4768,62,94,45,0,0,1,86,6,27.4,20.7,16.6,67.8,40,0.0,2.7555555555555555,0.3629032258064516,1.6306429548563612,6.232679738562092,1121.1486427983587,1028.387055297682,8199.505517792917,10099.206824994559
1117,874T_10_0,2017-03-24,1521.974358974359,1144.0,1140.8414077138646,3296.5808000000006,0.7495799130825467,39,5996.227784152658,914.4075010248594,6393.497220075402,880.181698953882,0.20276751932210413,1231.7342440527252,0,5,9,0,1042,9536,4768,62,94,45,0,0,1,86,6,29.2,21.9,17.5,68.3,34,0.0,2.7555555555555555,0.3629032258064516,1.4215861657722122,5.433618233618233,1188.5630811047438,893.3896663673914,8462.242000134027,10570.259719029284
1118,874T_10_0,2017-03-27,1739.5072777777777,1294.3514999999998,1464.1183937455255,4602.75,0.841685695972447,36,5416.359917918439,1265.932272478098,5659.688052511123,1539.0316159163585,0.2663273456397997,1462.9871261268609,0,5,9,0,1042,9536,4768,62,94,45,0,0,1,86,6,24.7,20.3,17.8,70.5,50,0.0,2.7555555555555555,0.3629032258064516,1.5400516795865633,5.88641975308642,1485.917393501771,1105.6575800085895,8684.637061929252,11801.469668427482
1119,874T_10_0,2017-03-28,1684.4508918918916,1207.0,1302.055574894021,4063.770399999996,0.7729851794204678,37,5474.009526546004,1252.7459099683294,6026.686871018018,1253.9633116387167,0.35628474984763836,1977.2081596489224,0,5,9,0,1042,9536,4768,62,94,45,0,0,1,86,6,26.2,20.7,18.4,67.8,43,0.0,2.7555555555555555,0.3629032258064516,1.498428661219359,5.727327327327328,1345.4602770333834,964.0949238688286,8626.110459690119,11344.42058265673
1120,874T_10_0,2017-03-29,1580.4210526315785,1446.603,880.1927946930825,3303.476449999999,0.556935630050905,38,5747.333428528873,1262.8747317364982,6031.315811675511,1529.0688709192054,0.32142352136390284,1872.8097410346438,0,5,9,0,1042,9536,4768,62,94,45,0,0,1,86,6,25.0,19.9,16.9,66.3,40,0.0,2.7555555555555555,0.3629032258064516,1.4589963280293758,5.576608187134503,1035.3158906551187,947.6532034773536,8595.700573249835,10863.861132594717
1121,874T_10_0,2017-03-30,1845.0839705882356,1234.4985000000001,1385.6768703973783,4642.25575,0.7510101938371982,34,5672.611536589883,1234.9619889572118,6154.86338998708,1448.499367551759,0.3277157299647993,1887.8275172899905,0,5,9,0,1042,9536,4768,62,94,45,0,0,1,86,6,25.4,19.5,16.6,67.0,42,0.0,2.7555555555555555,0.3629032258064516,1.6306429548563612,6.232679738562092,1442.8707128105466,965.3878951052158,9046.233470349385,12245.618507538838
1122,874T_10_0,2017-03-31,1977.7500000000002,1127.3135000000002,2440.2101082818076,4911.84325,1.2338314287861496,32,5100.689359979907,1414.1769921685543,5970.032419112516,1338.230979059963,0.4355112685291665,2256.9524735882833,0,5,9,0,1042,9536,4768,62,94,45,0,0,1,86,6,23.5,18.7,16.0,65.8,45,0.0,2.7555555555555555,0.3629032258064516,1.7325581395348837,6.622222222222222,2494.278962219874,1421.733963785339,9802.542360392354,12220.10664817248
1123,874T_10_0,2017-04-03,1441.377534883721,1241.684,712.3710968727487,2898.0603999999994,0.4942293602003567,43,5335.0773606696475,1227.9561948540659,5808.667158213866,1235.2913437962534,0.2885624421604382,1558.164275499449,0,5,9,0,1042,9536,4768,62,94,45,0,0,1,86,6,28.1,20.6,16.3,68.9,34,0.0,2.7555555555555555,0.3629032258064516,1.2893455922120065,4.928165374677002,896.7261231581829,772.4905186602409,7940.684625168302,9942.018902010119
1124,874T_10_0,2017-04-04,1578.0769230769229,1288.662,1107.0999670617014,3693.168800000002,0.7015500644310075,39,5192.490655435604,1177.0792834220626,5928.749571128999,1076.991690347033,0.3944569197482752,2076.4664301737726,0,5,9,0,1042,9536,4768,62,94,45,0,0,1,86,6,29.7,22.1,17.9,65.0,27,0.0,2.7555555555555555,0.3629032258064516,1.4215861657722122,5.433618233618233,1177.3814881503129,961.45299452478,8183.1227496263455,10698.910061476035
1125,874T_10_0,2017-04-05,1682.6041666666667,1260.5,1134.023705641402,3724.9207499999998,0.6739693910826138,36,5917.963106441577,812.5226765800436,6374.0453406002,729.9082628756141,0.18364609351984762,1102.2273322248852,0,5,9,0,1042,9536,4768,62,94,45,0,0,1,86,6,30.4,24.1,18.4,57.8,29,0.0,2.7555555555555555,0.3629032258064516,1.5400516795865633,5.88641975308642,1223.450716515526,916.5314449582786,8327.40431999134,10828.874353475814
1126,874T_10_0,2017-04-06,1966.321290322581,1214.337,1486.2868655061668,4995.997000000001,0.7558718266547055,31,6198.983801039283,2474.726548522336,6571.091190558884,3053.981451593818,0.3858714545633648,2430.2855007464273,0,5,9,0,1042,9536,4768,62,94,45,0,0,1,86,6,26.5,22.8,19.6,68.6,43,4.4,2.7555555555555555,0.3629032258064516,1.7884471117779446,6.83584229390681,1544.881829142812,954.0694976902936,11169.954471295514,14621.069642152703
1127,874T_10_0,2017-04-07,1717.5294117647063,1329.6395,1307.7867975948764,4204.992899999996,0.761434877700969,34,5745.123936541818,977.425822883623,6120.2146415782045,834.082929740126,0.3136759386476593,1830.942688680564,0,5,9,0,1042,9536,4768,62,94,45,0,0,1,86,6,22.6,20.7,19.3,89.8,80,80.0,2.7555555555555555,0.3629032258064516,1.6306429548563612,6.232679738562092,1356.6619460251513,1050.270987632456,8310.959517343483,11159.290471318327
1128,874T_10_0,2017-04-10,1785.6044687499998,1475.8020000000001,1232.805750434297,4218.682150000001,0.6904136789584281,32,5374.877330937199,1307.257708176596,5951.845913104662,1305.0636263279057,0.3302966205318013,1802.001614307445,0,5,9,0,1042,9536,4768,62,94,45,0,0,1,86,6,29.1,23.4,20.5,75.4,48,0.0,2.7555555555555555,0.3629032258064516,1.7325581395348837,6.622222222222222,1318.3752111742242,1089.6370430588076,8575.284750606792,11475.591689432567
1129,874T_10_0,2017-04-11,1672.8918918918923,1512.5020000000004,1071.3830700062622,3697.6666000000005,0.6404377205717836,37,5271.174494264354,1309.6585061389558,6083.062308560117,1200.9119147527535,0.40717996871868306,2175.922432030838,0,5,9,0,1042,9536,4768,62,94,45,0,0,1,86,6,29.9,24.7,21.1,69.0,38,5.0,2.7555555555555555,0.3629032258064516,1.498428661219359,5.727327327327328,1179.5230115529512,1066.4352685709305,8463.497234865823,10981.640823312871
1130,874T_10_0,2017-04-12,1694.5377142857142,1495.6180000000004,944.5665693431463,3203.528699999998,0.5574184400736707,35,6383.460172082233,2324.7713643783086,6550.795559962137,2928.3404041886633,0.29245501085955833,1894.1300040129786,0,5,9,0,1042,9536,4768,62,94,45,0,0,1,86,6,25.2,20.7,19.4,79.7,65,0.0,2.7555555555555555,0.3629032258064516,1.5840531561461795,6.054603174603175,1110.5282689573546,980.1647107403444,10589.664233108155,12682.664664150798
1131,874T_10_0,2017-04-13,1931.4375000000002,1690.409,1292.2298635275336,4154.505,0.6690508305485078,32,5645.638905380784,1423.0170738977097,5995.052777676689,1617.9661520491618,0.279294448246452,1602.8601060851058,0,5,9,0,1042,9536,4768,62,94,45,0,0,1,86,6,20.3,18.2,17.2,82.1,70,1.2,2.7555555555555555,0.3629032258064516,1.7325581395348837,6.622222222222222,1398.0024817263406,1223.5425568430464,9011.021411452191,11767.523929725852
1132,874T_10_0,2017-04-17,1494.1764390243904,1172.278,1045.3198162156896,3386.332000000001,0.6995959706727956,41,5397.716760962007,1189.7591812629303,5742.273008126994,1668.05425747164,0.288122182754904,1574.52195452723,0,5,9,0,1042,9536,4768,62,94,45,0,0,1,86,6,24.3,19.8,18.7,78.5,52,0.2,2.7555555555555555,0.3629032258064516,1.3522404991491774,5.168563685636856,1112.738985256657,873.0156613970073,8523.06625085529,10796.659265598635
1133,874T_10_0,2017-04-18,1331.6956521739132,1240.5,694.9074987694794,2403.5,0.5218215570765622,46,5435.142092430198,1025.9062105938901,5899.750996701634,1167.1451098231937,0.326910477843825,1796.4386979138744,0,5,9,0,1042,9536,4768,62,94,45,0,0,1,86,6,22.7,18.6,16.3,69.0,46,0.4,2.7555555555555555,0.3629032258064516,1.20525783619818,4.606763285024154,847.1566826029912,789.1426716408383,7914.052789127819,9470.396106524828
1134,874T_10_0,2017-04-19,1548.2423947368418,1068.0,1134.3964202783582,3730.514549999999,0.7326994946880873,38,5942.387747634289,855.6189783936649,6198.672985359597,944.1425313702457,0.21605876240129762,1301.6148127459296,0,5,9,0,1042,9536,4768,62,94,45,0,0,1,86,6,23.2,17.9,14.8,66.8,39,0.0,2.7555555555555555,0.3629032258064516,1.4589963280293758,5.576608187134503,1189.7070393253848,820.6771254416392,8332.522556055228,10873.330066729843
1135,874T_10_0,2017-04-20,1619.1891891891894,1340.0,1034.7847963458619,2887.793599999999,0.6390759049373541,37,5351.173801098656,1377.0435239123335,5910.792323056561,1289.332233058959,0.3366621397350772,1825.7204170711143,0,5,9,0,1042,9536,4768,62,94,45,0,0,1,86,6,27.9,20.5,16.1,69.0,42,0.0,2.7555555555555555,0.3629032258064516,1.498428661219359,5.727327327327328,1140.2476096646683,943.6400682219037,8340.372165780189,10087.91815611552
1136,874T_10_0,2017-04-24,1733.6285714285714,1191.953,1446.6773863263832,4103.397399999994,0.8344794324278295,35,5485.498663689455,1105.6351519133354,5781.454184046641,1441.2686680871266,0.3171270874866584,1767.4355854983073,0,5,9,0,1042,9536,4768,62,94,45,0,0,1,86,6,27.2,19.5,15.0,66.5,45,0.0,2.7555555555555555,0.3629032258064516,1.5840531561461795,6.054603174603175,1470.4255478381938,1010.9882658302693,8693.14839997196,11326.120252133762
1137,874T_10_0,2017-04-25,2017.2603437500002,1683.3835000000004,1453.354199091139,4903.856,0.7204594109996809,32,5759.870634377433,1083.9958872381392,6348.045851495463,965.7338296240323,0.34437981275470453,2015.3225166106777,0,5,9,0,1042,9536,4768,62,94,45,0,0,1,86,6,28.7,22.2,17.9,67.6,41,0.0,2.7555555555555555,0.3629032258064516,1.7325581395348837,6.622222222222222,1532.1715270005577,1278.581753571709,8845.951208120052,12217.635681119495
1138,874T_10_0,2017-04-26,2260.592592592593,1690.0,2478.601066306964,7066.693399999997,1.0964386393323289,27,5216.8845579218105,1209.5671106154318,5909.576732646428,981.7949617155537,0.36978595851066454,1965.8793045915452,0,5,9,0,1042,9536,4768,62,94,45,0,0,1,86,6,24.1,20.9,20.8,72.6,60,0.0,2.7555555555555555,0.3629032258064516,2.053402239448751,7.848559670781893,2489.113286590931,1860.840147898685,9380.484980952913,13958.06509436198
1139,874T_10_0,2017-04-27,1634.2702702702704,1344.264,986.5866144266653,3559.2548,0.6036863255570981,37,6045.874746647029,1315.5489984788555,6428.1612212021655,1371.9130704003637,0.2718408509587054,1666.1859893998655,0,5,9,0,1042,9536,4768,62,94,45,0,0,1,86,6,20.3,17.5,17.2,82.0,72,10.6,2.7555555555555555,0.3629032258064516,1.498428661219359,5.727327327327328,1114.9295591886607,917.0818904423475,8915.00385079119,11359.329091602529
1140,917M_10_0,2017-03-02,928.256453125,868.431,472.547123278909,1806.5194999999974,0.5090695805971147,64,4228.387401252126,831.9897428908927,4554.480805903036,849.9025193905618,0.30239513703461174,1288.914183851988,0,1,9,0,963,9030,4515,48,77,41,0,0,1,86,6,28.8,25.1,22.8,62.8,48,0.0,2.341463414634146,0.4270833333333333,0.8203125,3.441310975609756,584.4079094924837,546.743244865031,5988.791234786081,7210.902825293595
1141,917M_10_0,2017-03-03,969.7889523809524,890.0,631.3118175713229,2434.4703999999997,0.6509785619039832,63,4444.726925204812,655.6641919816939,4747.8412306710725,440.69598040629444,0.2505854587482848,1122.5886886702033,0,1,9,0,963,9030,4515,48,77,41,0,0,1,86,6,28.5,22.7,20.3,77.7,54,7.2,2.341463414634146,0.4270833333333333,0.8333333333333334,3.4959349593495936,690.3797057482609,633.5790241860672,5878.916916825628,7623.007611077366
1142,917M_10_0,2017-03-06,1056.178517241379,906.351,749.1693983411333,2523.6577500000003,0.7093208071471483,58,4854.425342274082,869.070468790289,5000.533305567476,1440.2417559198211,0.1996447952166808,977.4798823623678,0,1,9,0,963,9030,4515,48,77,41,0,0,1,86,6,27.9,22.3,20.1,84.2,55,30.0,2.341463414634146,0.4270833333333333,0.9051724137931034,3.7973086627418,793.7899797813275,681.1844117450103,7234.565041268625,8964.432811487299
1143,917M_10_0,2017-03-07,1032.4754098360654,917.454,671.8376580083757,2469.0,0.6507057229721809,61,4669.3307946962095,1099.465303264321,5018.14473249328,1320.780113286236,0.3131590404843544,1475.014076390994,0,1,9,0,963,9030,4515,48,77,41,0,0,1,86,6,29.7,22.9,20.0,77.3,42,35.2,2.341463414634146,0.4270833333333333,0.860655737704918,3.6105557776889246,734.8220094051711,652.9602404030665,7073.746855184687,8807.924845779515
1144,917M_10_0,2017-03-08,1229.18,923.058,1031.4538761051444,2774.900499999999,0.8391398136197663,50,4946.17126718604,2633.883678887369,4997.3553571862685,3302.1950475506856,0.33846630534614647,1692.2113519180152,0,1,9,0,963,9030,4515,48,77,41,0,0,1,86,6,28.5,22.9,16.5,79.7,51,41.6,2.341463414634146,0.4270833333333333,1.05,4.404878048780488,1047.357006676128,786.5172422822154,9346.907411413082,11074.450904736954
1145,917M_10_0,2017-03-09,1183.902192307692,955.6095,781.394198935769,2754.910249999999,0.6600158391569964,52,4736.941717733633,984.4785956944222,5040.865678873195,833.407546824159,0.2688924323898006,1285.9168408839957,0,1,9,0,963,9030,4515,48,77,41,0,0,1,86,6,31.1,24.6,20.6,69.5,40,0.0,2.341463414634146,0.4270833333333333,1.0096153846153846,4.235459662288931,849.8173701153463,685.9464890121436,6724.0905958127005,8629.183475697353
1146,917M_10_0,2017-03-10,1171.2808301886794,958.7289999999999,836.1695997657722,2961.3999999999996,0.7138933535103407,53,4872.769086140771,1404.1440281978894,5093.870579998732,1568.2884594311372,0.2776997378326465,1366.631374625543,0,1,9,0,963,9030,4515,48,77,41,0,0,1,86,6,31.1,25.3,21.6,67.9,43,0.0,2.341463414634146,0.4270833333333333,0.9905660377358491,4.155545329038196,884.108374934433,723.6696071052169,7546.267414364302,9623.559039429869
1147,917M_10_0,2017-03-13,1079.2953684210524,969.5169999999999,674.5981135180897,2216.6657999999984,0.6250356790699364,57,4547.367738993072,1099.6081030519758,4632.546486094389,1554.9184573059874,0.27279295630022954,1251.9232171317303,0,1,9,0,963,9030,4515,48,77,41,0,0,1,86,6,27.5,23.1,21.3,72.7,50,0.0,2.341463414634146,0.4270833333333333,0.9210526315789473,3.8639281129653402,750.4716292015647,674.1389093451253,6937.936572601941,8404.130743400376
1148,917M_10_0,2017-03-14,1017.0171833333334,871.2115000000001,589.6765361712859,2065.044100000001,0.5798098063973575,60,4606.550479578565,778.9126936854029,4699.89299087598,812.3347565942859,0.15626837786287287,726.1452612826674,0,1,9,0,963,9030,4515,48,77,41,0,0,1,86,6,25.9,21.6,19.5,76.7,62,1.2,2.341463414634146,0.4270833333333333,0.875,3.6707317073170733,679.4587108039354,582.0474347221989,6191.686458274202,7577.271847470267
1149,917M_10_0,2017-03-15,1670.0657741935481,1072.077,1851.9675586677663,4048.8445000000006,1.1089189343827228,31,5462.990799975793,1743.8319478461094,5517.889910720376,1932.9660123525464,0.2081122734752866,1157.0393947403668,0,1,9,0,963,9030,4515,48,77,41,0,0,1,86,6,28.3,23.0,19.9,73.4,48,2.4,2.341463414634146,0.4270833333333333,1.6935483870967742,7.104642014162077,1861.8738329313903,1195.2056883217442,9312.729756004313,11499.700423072924
1150,917M_10_0,2017-03-16,1097.142857142857,881.6914999999999,625.3015617329385,2364.5415000000003,0.5699363192878345,56,5040.010478156288,1226.7941378620544,5140.902907723199,1321.7579936353013,0.24497564702672328,1246.2733200777345,0,1,9,0,963,9030,4515,48,77,41,0,0,1,86,6,30.2,24.6,19.6,63.8,36,0.0,2.341463414634146,0.4270833333333333,0.9375,3.932926829268293,726.7624638409313,584.044532319433,7189.423365199432,8827.2024013585
1151,917M_10_0,2017-03-17,980.2950819672133,817.0,696.021190417751,2661.0,0.710011917045433,61,4816.678900891968,1176.2581494314627,5045.044321172612,1385.6746673182824,0.29933641562017305,1453.577448983465,0,1,9,0,963,9030,4515,48,77,41,0,0,1,86,6,29.6,23.4,21.7,71.8,42,0.0,2.341463414634146,0.4270833333333333,0.860655737704918,3.6105557776889246,737.2392108399825,614.4317627785579,7167.9581993308775,9091.718988490895
1152,917M_10_0,2017-03-20,1084.5438596491229,801.8760000000002,847.8660852238409,2496.516799999994,0.7817720580688612,57,4522.367163838943,815.1283432253639,4680.592297871642,865.5512330632437,0.21066915953093607,961.5043349334194,0,1,9,0,963,9030,4515,48,77,41,0,0,1,86,6,24.9,19.5,17.6,70.6,45,0.2,2.341463414634146,0.4270833333333333,0.9210526315789473,3.8639281129653402,873.6909370306768,645.9782954735184,6419.834467965562,8042.660330934879
1153,917M_10_0,2017-03-21,1148.566037735849,955.829,712.9057986049328,2405.3999999999996,0.6206920413651384,53,4753.586188936022,1441.1116923449297,4845.276895833729,1499.9952476604321,0.23827624511408943,1144.1661167347916,0,1,9,0,963,9030,4515,48,77,41,0,0,1,86,6,25.5,19.3,15.5,70.5,46,0.0,2.341463414634146,0.4270833333333333,0.9905660377358491,4.155545329038196,795.5304965864946,662.0351760711295,7140.802640080656,8750.672143494161
1154,917M_10_0,2017-03-22,1066.085109090909,913.0,622.1816336923342,2432.0428999999995,0.5836134736211558,55,4494.010554166886,820.1333582946536,4824.557803029788,838.6160272404095,0.28666694810284726,1299.7359314275864,0,1,9,0,963,9030,4515,48,77,41,0,0,1,86,6,27.1,20.7,16.5,67.1,37,0.0,2.341463414634146,0.4270833333333333,0.9545454545454546,4.004434589800444,714.5993467766889,611.9860394293172,6377.773177046887,8095.216730270197
1155,917M_10_0,2017-03-23,1049.3508771929824,807.5989999999999,691.2324175129437,2098.1264,0.658723819207159,57,4767.515294805934,1053.7076576468726,4921.317455654066,1091.8820608063797,0.24869103895507427,1196.1775465590742,0,1,9,0,963,9030,4515,48,77,41,0,0,1,86,6,27.4,20.7,16.6,67.8,40,0.0,2.341463414634146,0.4270833333333333,0.9210526315789473,3.8639281129653402,752.341067608453,579.0149959037766,6765.540584068899,8111.325916460446
1156,917M_10_0,2017-03-24,995.7419354838711,825.3890000000001,599.5422224946562,2067.4308,0.6021060288108832,62,4421.639469890393,1104.0571759516536,4725.683978877469,1226.1991092958542,0.3165907829049094,1411.2778405047054,0,1,9,0,963,9030,4515,48,77,41,0,0,1,86,6,29.2,21.9,17.5,68.3,34,0.0,2.341463414634146,0.4270833333333333,0.8467741935483871,3.5523210070810385,678.3649610872898,562.3093262560966,6630.248049260613,8019.313888173323
1157,917M_10_0,2017-03-27,964.5876031746033,840.0,524.5961544617435,1935.2128999999995,0.5438553768835702,63,4636.69060577966,1084.3023080815356,4780.881868836201,1792.8968955590963,0.2916996481667854,1363.9349001998692,0,1,9,0,963,9030,4515,48,77,41,0,0,1,86,6,24.7,20.3,17.8,70.5,50,0.0,2.341463414634146,0.4270833333333333,0.8333333333333334,3.4959349593495936,624.9460212355332,544.2270418053715,7198.72478563083,8508.991664395297
1158,917M_10_0,2017-03-28,1111.7642777777778,877.3715,632.6505649585365,2372.594849999999,0.5690509918371314,54,4449.17773450712,897.2868075654775,4750.938066520546,1006.7868471514757,0.2720986285651394,1221.982687689514,0,1,9,0,963,9030,4515,48,77,41,0,0,1,86,6,26.2,20.7,18.4,67.8,43,0.0,2.341463414634146,0.4270833333333333,0.9722222222222222,4.078590785907859,735.8873546268773,580.7405446148618,6493.612268298899,8130.3197636720215
1159,917M_10_0,2017-03-29,1023.22175,791.5,670.0600216304842,2111.7499999999995,0.6548531846889339,60,4553.267584627017,707.5799937674848,4615.1496608530415,875.9874784063068,0.21764425114819838,999.6476345157764,0,1,9,0,963,9030,4515,48,77,41,0,0,1,86,6,25.0,19.9,16.9,66.3,40,0.0,2.341463414634146,0.4270833333333333,0.875,3.6707317073170733,731.0063445487293,565.4605384515323,6222.143483808078,7602.887139259348
1160,917M_10_0,2017-03-30,1138.0593396226413,1005.0,752.6233018098696,2602.5578,0.6613216689205548,53,4588.672639160269,964.6289648515267,4938.890545916329,749.4940891494643,0.2617750084428148,1212.4789378482415,0,1,9,0,963,9030,4515,48,77,41,0,0,1,86,6,25.4,19.5,16.6,67.0,42,0.0,2.341463414634146,0.4270833333333333,0.9905660377358491,4.155545329038196,817.8927188220214,722.2665407663936,6506.277353887815,8290.942435065794
1161,917M_10_0,2017-03-31,1249.6929387755101,850.0,1503.4976425639352,2641.5219999999986,1.2030936527793068,49,4968.113935320959,3015.0969994372067,4973.0569545557755,3818.7750421669316,0.4306008118375026,2161.9123432722945,0,1,9,0,963,9030,4515,48,77,41,0,0,1,86,6,23.5,18.7,16.0,65.8,45,0.0,2.341463414634146,0.4270833333333333,1.0714285714285714,4.494773519163763,1529.2707047564159,1040.1595933770884,10321.102701479123,11433.353996722706
1162,917M_10_0,2017-04-03,1086.544017857143,986.05,659.0048414096267,1584.65075,0.6065146285645204,56,4721.952478805212,868.0773934679576,4640.441802148524,1583.8234761300237,0.20075493827731605,956.6923781366941,0,1,9,0,963,9030,4515,48,77,41,0,0,1,86,6,28.1,20.6,16.3,68.9,34,0.0,2.341463414634146,0.4270833333333333,0.9375,3.932926829268293,743.1200472334617,674.3891738686062,6967.38532551201,7808.916028278548
1163,917M_10_0,2017-04-04,1119.560074074074,885.5,682.4275102613769,2251.8278,0.6095497026595691,54,4624.1553561135825,817.4187455053858,4723.725034473262,1223.767085613863,0.2089674265293185,975.5449246579133,0,1,9,0,963,9030,4515,48,77,41,0,0,1,86,6,29.7,22.1,17.9,65.0,27,0.0,2.341463414634146,0.4270833333333333,0.9722222222222222,4.078590785907859,767.7667800203031,607.2541344154764,6715.258900107428,8199.319920087124
1164,917M_10_0,2017-04-05,1038.3389830508477,855.0,644.3571800239607,2239.6195999999995,0.6205653361204936,59,4703.642403409761,721.4805067465649,4862.468750630503,915.8547545995216,0.191700870812137,909.4323351385582,0,1,9,0,963,9030,4515,48,77,41,0,0,1,86,6,30.4,24.1,18.4,57.8,29,0.0,2.341463414634146,0.4270833333333333,0.8898305084745762,3.732947498966515,719.1023565270351,592.1308213085808,6497.4258617570595,8017.943105230024
1165,917M_10_0,2017-04-06,1116.9259259259259,895.887,802.463637902839,2527.2283999999972,0.7184573473282042,54,5199.801024389616,1047.2864459590257,5268.295025566558,1248.9753379626927,0.18336554461451426,963.1444359833741,0,1,9,0,963,9030,4515,48,77,41,0,0,1,86,6,26.5,22.8,19.6,68.6,43,4.4,2.341463414634146,0.4270833333333333,0.9722222222222222,4.078590785907859,846.7309112704701,679.1634058243501,7364.001274799721,9044.49876352925
1166,917M_10_0,2017-04-07,1116.7809636363638,963.0,695.4142400774111,2584.9161999999997,0.6226952846805918,55,4705.7288059170805,787.8191745969832,4952.356936683613,703.800937138436,0.23930048083234604,1137.0696033143954,0,1,9,0,963,9030,4515,48,77,41,0,0,1,86,6,22.6,20.7,19.3,89.8,80,80.0,2.341463414634146,0.4270833333333333,0.9545454545454546,4.004434589800444,774.9060659161524,668.201344556798,6431.063939738201,8241.074073822048
1167,917M_10_0,2017-04-10,1081.2456140350878,799.1700000000002,792.5646021729477,2593.7640000000006,0.7330106979256871,57,4731.252774348455,1250.5413299357565,4744.702546517699,1666.755551936666,0.19773576036931506,944.0044434242988,0,1,9,0,963,9030,4515,48,77,41,0,0,1,86,6,29.1,23.4,20.5,75.4,48,0.0,2.341463414634146,0.4270833333333333,0.9210526315789473,3.8639281129653402,831.1019731125374,614.2838918658427,7242.5600715669025,9005.222098454366
