,route,latitude,longitude
150,1177-10-0,-23.507314044586604,-46.48464251325203
151,1177-10-0,-23.507470950823798,-46.49056214821921
152,1177-10-0,-23.509693506766055,-46.49719844340584
153,1177-10-0,-23.51167624895947,-46.50145017702485
154,1177-10-0,-23.51043894976003,-46.503979338163994
155,1177-10-0,-23.51033823715004,-46.507322623223416
156,1177-10-0,-23.511549238425577,-46.51071100264767
157,1177-10-0,-23.512256265265584,-46.51339543849868
158,1177-10-0,-23.512789297580444,-46.51586138137706
159,1177-10-0,-23.51430346954114,-46.51919636463942
160,1177-10-0,-23.516851399406466,-46.522232603240944
161,1177-10-0,-23.519904256438828,-46.52468232251094
162,1177-10-0,-23.522006617434368,-46.52674293531252
163,1177-10-0,-23.521736886692803,-46.52992970154895
164,1177-10-0,-23.523108588781746,-46.532954444291214
165,1177-10-0,-23.52287524555582,-46.53572887977294
166,1177-10-0,-23.522147475998704,-46.53885469206742
167,1177-10-0,-23.522855374617848,-46.54158438837165
168,1177-10-0,-23.523213759315652,-46.54455823330975
169,1177-10-0,-23.521309750835712,-46.5462542071897
170,1177-10-0,-23.520193472258057,-46.54816034197928
171,1177-10-0,-23.521997531016172,-46.550362713542846
172,1177-10-0,-23.524483023011992,-46.550106635870634
173,1177-10-0,-23.526517527683612,-46.55169104163728
174,1177-10-0,-23.528153516833974,-46.55183292257286
175,1177-10-0,-23.529460528041124,-46.55348793644134
176,1177-10-0,-23.527824803849704,-46.55484536046629
177,1177-10-0,-23.522022658873016,-46.55880555129624
178,1177-10-0,-23.522706758182366,-46.56391157070297
179,1177-10-0,-23.523789794120116,-46.56679801549266
180,1177-10-0,-23.525086721511556,-46.56930173641432
181,1177-10-0,-23.525462134250194,-46.57371697675463
182,1177-10-0,-23.525740175805215,-46.57802322077786
183,1177-10-0,-23.52660039130995,-46.581411895083185
184,1177-10-0,-23.52851614065299,-46.58920471861597
185,1177-10-0,-23.525932265476868,-46.597492434959335
186,1177-10-0,-23.523068860578267,-46.60121375238362
187,1177-10-0,-23.521827559885804,-46.604869526210784
188,1177-10-0,-23.52241420629818,-46.60948303739527
189,1177-10-0,-23.519635444745006,-46.61470906316031
190,1177-10-0,-23.518159123838956,-46.620901250067114
191,1177-10-0,-23.518393256441193,-46.626118161941285
192,1177-10-0,-23.51887882974401,-46.630177207310304
193,1177-10-0,-23.525659256730467,-46.63128206752222
194,1177-10-0,-23.528971033861772,-46.63182748926489
195,1177-10-0,-23.531858363414358,-46.63276049157508
196,1177-10-0,-23.535058614998682,-46.63348654462491
197,1177-10-0,-23.53919307019178,-46.63378193233222
198,1177-10-0,-23.537298385226155,-46.62914525465733
199,1178-10-0,-23.50434262891297,-46.43318504471897
200,1178-10-0,-23.503368761760726,-46.432304500482836
201,1178-10-0,-23.500367009700316,-46.43227538408383
202,1178-10-0,-23.49778155585928,-46.43226967970512
203,1178-10-0,-23.4974084671087,-46.43430728808038
204,1178-10-0,-23.496746875089382,-46.43624858172482
205,1178-10-0,-23.49503008373564,-46.43722349929153
206,1178-10-0,-23.494097097443763,-46.43920355297513
207,1178-10-0,-23.49334011082547,-46.44152697088196
208,1178-10-0,-23.492848619475925,-46.44328757958551
209,1178-10-0,-23.491861895124394,-46.44427870941724
210,1178-10-0,-23.49137563875289,-46.44628555244011
211,1178-10-0,-23.4929888627471,-46.44928498118055
212,1178-10-0,-23.49480820103061,-46.45163146141267
213,1178-10-0,-23.49673569908745,-46.45338972268271
214,1178-10-0,-23.498405272160152,-46.45617307517264
215,1178-10-0,-23.497879759583824,-46.459393923884875
216,1178-10-0,-23.49795668304362,-46.4623892323324
217,1178-10-0,-23.498772854456014,-46.46554254718932
218,1178-10-0,-23.499894484364102,-46.469058726376986
219,1178-10-0,-23.502531384423648,-46.47138465351251
220,1178-10-0,-23.50503086298802,-46.47411491522884
221,1178-10-0,-23.50294522533478,-46.475876494336276
222,1178-10-0,-23.499467295570096,-46.47726040793253
223,1178-10-0,-23.496102804184524,-46.47821382114612
224,1178-10-0,-23.492529537187604,-46.47882967555963
225,1178-10-0,-23.490076641422455,-46.47818561977285
226,1178-10-0,-23.48769788604239,-46.47836427243288
227,1178-10-0,-23.48515312623051,-46.479878840586686
228,1178-10-0,-23.485713818091813,-46.48460805952136
229,1178-10-0,-23.48485064951954,-46.48822221706187
230,1178-10-0,-23.48343380695022,-46.490640544718275
231,1178-10-0,-23.482975753942267,-46.49395879211624
232,1178-10-0,-23.48567172156607,-46.498590356534386
233,1178-10-0,-23.486151771073498,-46.50307344624492
234,1178-10-0,-23.487982123430406,-46.50452422713297
235,1178-10-0,-23.49052870588131,-46.50535740456685
236,1178-10-0,-23.493175138003146,-46.506612690143186
237,1178-10-0,-23.495674595708337,-46.50941198484685
238,1178-10-0,-23.496303466142177,-46.51349929591129
239,1178-10-0,-23.497510041466903,-46.51718954395298
240,1178-10-0,-23.4989261228195,-46.520003189481386
241,1178-10-0,-23.50190969884556,-46.51996780483174
242,1178-10-0,-23.504787866132045,-46.51893143818737
243,1178-10-0,-23.50526084830319,-46.521084599319316
244,1178-10-0,-23.506156778159472,-46.52273259504217
245,1178-10-0,-23.50647628322587,-46.52433885331428
246,1178-10-0,-23.505986052135768,-46.52653509757462
247,1178-10-0,-23.506139807396753,-46.52881762224042
248,1178-10-0,-23.506424701423065,-46.53170303351465
249,1178-10-0,-23.508124762223535,-46.53464105117234
250,1178-10-0,-23.508289463258972,-46.53723560409303
251,1178-10-0,-23.509278832225814,-46.53912144011276
252,1178-10-0,-23.510749159703316,-46.54063021590894
253,1178-10-0,-23.51087836921823,-46.542652363690124
254,1178-10-0,-23.51170466610158,-46.544612213852716
255,1178-10-0,-23.51408374253975,-46.54587549308647
256,1178-10-0,-23.516925107197583,-46.545993368557944
257,1178-10-0,-23.51846373389842,-46.546372987478115
258,1178-10-0,-23.519399748301105,-46.547870863447635
259,1178-10-0,-23.52211781457663,-46.550478497351264
260,1178-10-0,-23.525236783202686,-46.553090780999966
261,1178-10-0,-23.527165121560174,-46.55486175550698
262,1178-10-0,-23.52201300478049,-46.55880640444818
263,1178-10-0,-23.522708576983486,-46.56392188824636
264,1178-10-0,-23.523794917036124,-46.56680693049614
265,1178-10-0,-23.525090291532166,-46.569311501439444
266,1178-10-0,-23.525461293269,-46.57372744165743
267,1178-10-0,-23.525742430072835,-46.57803343690145
268,1178-10-0,-23.526603003696483,-46.58142201043509
269,1178-10-0,-23.528516489751922,-46.58921521653892
270,1178-10-0,-23.525925918786722,-46.597500370208834
271,1178-10-0,-23.52306291236701,-46.60122204257279
272,1178-10-0,-23.521826542989,-46.604879972309476
273,1178-10-0,-23.522413097215026,-46.60949346148203
274,1178-10-0,-23.519629717043575,-46.6147175337208
275,1178-10-0,-23.51816109574828,-46.62091153387372
276,1178-10-0,-23.518392778405197,-46.626128652924365
277,1178-10-0,-23.518888444131765,-46.630178480565455
278,1178-10-0,-23.525668890910787,-46.631283150559106
279,1178-10-0,-23.52898041214761,-46.6318301151772
280,1178-10-0,-23.53186748399697,-46.63276402754763
281,1178-10-0,-23.534911860248492,-46.633635570393466
282,1178-10-0,-23.537088573886226,-46.63430101431206
283,1178-10-0,-23.539154526956732,-46.634923346470764
284,1178-10-0,-23.541123708343637,-46.63542894035946
285,148L-10-0,-23.455605184480813,-46.65330578817376
286,148L-10-0,-23.455462477219612,-46.65646395715136
287,148L-10-0,-23.45456490470726,-46.657330130669465
288,148L-10-0,-23.455287998996507,-46.659257435970204
289,148L-10-0,-23.453812241744682,-46.66047728327794
290,148L-10-0,-23.45420291209279,-46.66227921418925
291,148L-10-0,-23.45517549125626,-46.660911465881114
292,148L-10-0,-23.456681934340622,-46.66156353007568
293,148L-10-0,-23.457841867796155,-46.66152086994042
294,148L-10-0,-23.458273895832264,-46.659796280716606
295,148L-10-0,-23.458720062902415,-46.657592121591534
296,148L-10-0,-23.460393309046633,-46.65704785765656
297,148L-10-0,-23.463068915836757,-46.65824317032581
298,148L-10-0,-23.463533134379226,-46.655779710152274
299,148L-10-0,-23.465129440937986,-46.65472811995566
300,148L-10-0,-23.463851400754887,-46.6522163539252
301,148L-10-0,-23.464359084525487,-46.64996335535321
302,148L-10-0,-23.46613494638291,-46.64914164656951
303,148L-10-0,-23.46838636753765,-46.64800806691374
304,148L-10-0,-23.469582992372214,-46.64753162956133
305,148L-10-0,-23.469736838376903,-46.64827070817747
306,148L-10-0,-23.47055733937515,-46.649704217167674
307,148L-10-0,-23.47131874123377,-46.65145588048783
308,148L-10-0,-23.47319327925166,-46.6499934243671
309,148L-10-0,-23.47534062437585,-46.65020527185381
310,148L-10-0,-23.474831875424087,-46.651819517132914
311,148L-10-0,-23.473942785547155,-46.65402286161909
312,148L-10-0,-23.474324794905815,-46.65610254360038
313,148L-10-0,-23.474723322454683,-46.65814397419388
314,148L-10-0,-23.47613235840884,-46.66006545608036
315,148L-10-0,-23.476201355124896,-46.66284481221522
316,148L-10-0,-23.47510198291702,-46.66534200038745
317,148L-10-0,-23.474506642773235,-46.667747063179675
318,148L-10-0,-23.47624458450019,-46.67025066481647
319,148L-10-0,-23.47878360429874,-46.67214946012109
320,148L-10-0,-23.480897778842177,-46.673138671605365
321,148L-10-0,-23.482514997069917,-46.67331387628816
322,148L-10-0,-23.48455583631371,-46.67436679644012
323,148L-10-0,-23.48679281136037,-46.67547128542071
324,148L-10-0,-23.48886775640915,-46.675784140558974
325,148L-10-0,-23.491144129269863,-46.67598005368236
326,148L-10-0,-23.492977804346793,-46.67846966592927
327,148L-10-0,-23.496270689127044,-46.676993109538685
328,148L-10-0,-23.499106599154466,-46.67519433112374
329,148L-10-0,-23.501553440746537,-46.67338203373201
330,148L-10-0,-23.50355620297619,-46.67225263688453
331,148L-10-0,-23.504081915904735,-46.67283539643837
332,148L-10-0,-23.50383536896297,-46.67445872338944
333,148L-10-0,-23.503681687728704,-46.676782504289335
334,148L-10-0,-23.5036054354493,-46.67832839714635
335,148L-10-0,-23.50371750364461,-46.679522624879475
336,148L-10-0,-23.504106569301875,-46.682274070273806
337,148L-10-0,-23.503650746461084,-46.68542847502405
338,148L-10-0,-23.50163470599963,-46.687002840300806
339,148L-10-0,-23.50461174566644,-46.6887242472172
340,148L-10-0,-23.509825468041623,-46.689936554426076
341,148L-10-0,-23.515208012957196,-46.69194908058525
342,148L-10-0,-23.514894706299774,-46.69826586403566
343,148L-10-0,-23.51908055764076,-46.70019190329595
344,1709-10-0,-23.440530307958987,-46.58183527267205
345,1709-10-0,-23.439344907577365,-46.58455554053729
346,1709-10-0,-23.43867006984888,-46.58617653555594
347,1709-10-0,-23.440185928226583,-46.5875368870255
348,1709-10-0,-23.44172600026218,-46.58977396276503
349,1709-10-0,-23.442805514752113,-46.592632722291164
350,1709-10-0,-23.444295650207355,-46.591962826757964
351,1709-10-0,-23.44534406798437,-46.59322292593259
352,1709-10-0,-23.446690020255875,-46.59325949791833
353,1709-10-0,-23.4476068109217,-46.59396621113111
354,1709-10-0,-23.44892825985087,-46.595976363312985
355,1709-10-0,-23.44935160382045,-46.59377183974842
356,1709-10-0,-23.449610346789417,-46.59327611724505
357,1709-10-0,-23.450617687188885,-46.595370771196784
358,1709-10-0,-23.45083724478011,-46.59782741739713
359,1709-10-0,-23.452178851828258,-46.5990350125674
360,1709-10-0,-23.454718409075667,-46.59867637480524
361,1709-10-0,-23.45716773113802,-46.59995396324334
362,1709-10-0,-23.458300915860388,-46.60240120681694
363,1709-10-0,-23.461179182140498,-46.60217579269975
364,1709-10-0,-23.461901320295294,-46.59927331698873
365,1709-10-0,-23.463503586042265,-46.59717703411061
366,1709-10-0,-23.465248088205843,-46.596390987955736
367,1709-10-0,-23.46741155307835,-46.59521692732227
368,1709-10-0,-23.47017587322069,-46.59799090751065
369,1709-10-0,-23.4732709989061,-46.600722872931044
370,1709-10-0,-23.47478257117489,-46.60219481408482
371,1709-10-0,-23.47600233128645,-46.60349418911664
372,1709-10-0,-23.47757584427662,-46.60381870633475
373,1720-10-0,-23.49406168766099,-46.570923669042394
374,1720-10-0,-23.492128778492127,-46.57187656477635
375,1720-10-0,-23.492088633244755,-46.57425434554443
376,1720-10-0,-23.48958256785616,-46.5741178529203
377,1720-10-0,-23.489400525035933,-46.57124907867685
378,1720-10-0,-23.489404068484944,-46.56873873287233
379,1720-10-0,-23.489352885050465,-46.56674183285496
380,1720-10-0,-23.488463590696643,-46.56544096344538
381,1720-10-0,-23.485942577991143,-46.5653019535035
382,1720-10-0,-23.484111093926945,-46.56511670400391
383,1720-10-0,-23.48251736313084,-46.566009728404055
384,1720-10-0,-23.480790804344718,-46.566949694202535
385,1720-10-0,-23.479695644526064,-46.56808533700002
386,1720-10-0,-23.48056227927713,-46.570018560598676
387,1720-10-0,-23.481976470713185,-46.5730233596895
388,1720-10-0,-23.48114563417693,-46.575009174261844
389,1720-10-0,-23.479227737358762,-46.576078082066
390,1720-10-0,-23.479004414882684,-46.5780354522373
391,1720-10-0,-23.479907585514844,-46.57995038917639
392,1720-10-0,-23.48135201622848,-46.58211177896211
393,1720-10-0,-23.48313175101948,-46.58393975073487
394,1720-10-0,-23.48372500179332,-46.58471367197681
395,1720-10-0,-23.483111978100307,-46.586159965496854
396,1720-10-0,-23.482652700252295,-46.588227760637785
397,1720-10-0,-23.482090015002964,-46.59067091255028
398,1720-10-0,-23.48134931354312,-46.59399052819884
399,1720-10-0,-23.48143936740921,-46.59813599995213
400,1720-10-0,-23.481331901858397,-46.60302274108603
401,1720-10-0,-23.481504903530944,-46.60344243896516
402,1720-10-0,-23.480631524984684,-46.6059431185526
403,1720-10-0,-23.479100739740662,-46.608427024653544
404,1720-10-0,-23.47711682207544,-46.6104973109388
405,1720-10-0,-23.475492151666668,-46.61271367894418
406,1720-10-0,-23.47316647243944,-46.61474569755774
407,1720-10-0,-23.47101197225658,-46.61747362819332
408,1720-10-0,-23.466705739193827,-46.61614861569761
409,1720-10-0,-23.462969110266084,-46.6164218343887
410,1720-10-0,-23.460288122907965,-46.615406976926565
411,1720-10-0,-23.45798961035398,-46.61492335928724
412,1720-10-0,-23.456495243525204,-46.61432125039676
413,1720-10-0,-23.45435267380749,-46.61467639265265
414,1720-10-0,-23.45210864220455,-46.61466799951924
415,1720-10-0,-23.45013735574218,-46.61475432843
416,1720-10-0,-23.44964078679817,-46.61319560400532
417,1720-10-0,-23.450592553495525,-46.61184047426117
418,1720-10-0,-23.449403900177995,-46.61062847965702
419,1720-10-0,-23.44858813550028,-46.60965446505016
420,1720-10-0,-23.448629719817355,-46.608054569856634
421,1720-10-0,-23.450549798239813,-46.60820428407059
422,1720-10-0,-23.449138499348063,-46.60742218541373
423,1720-10-0,-23.44761237743192,-46.607903620139616
424,1720-10-0,-23.447766738426825,-46.60965978566234
425,1720-10-0,-23.446615566498057,-46.60998405698529
426,1720-10-0,-23.446796380814227,-46.61099800019575
427,1720-10-0,-23.44660105877539,-46.613070288715356
428,1720-10-0,-23.445316399039854,-46.613288478385485
429,1720-10-0,-23.442846550533915,-46.614561694662925
430,172K-10-0,-23.455500958667848,-46.59460778678482
431,172K-10-0,-23.457339112529358,-46.59545804220544
432,172K-10-0,-23.456967806797685,-46.59755988059891
433,172K-10-0,-23.45713677148556,-46.60004956380485
434,172K-10-0,-23.458298220750613,-46.602401651880726
435,172K-10-0,-23.461853017300413,-46.602881284712154
436,172K-10-0,-23.465258544936972,-46.60375033857818
437,172K-10-0,-23.467667881162118,-46.603815574971215
438,172K-10-0,-23.46963615241581,-46.6043699692473
439,172K-10-0,-23.471814970305374,-46.606680796513054
440,172K-10-0,-23.474849847165352,-46.60846145087696
441,172K-10-0,-23.47909663704251,-46.61136740269116
442,172K-10-0,-23.479755501581256,-46.607729980410255
443,172K-10-0,-23.482227012099973,-46.60602481720915
444,172K-10-0,-23.48144288489347,-46.603618977010065
445,172K-10-0,-23.480632384173944,-46.604126355591696
446,172K-10-0,-23.481275755480805,-46.601597713146894
447,172K-10-0,-23.479275341937342,-46.599338009847926
448,172K-10-0,-23.47746073971357,-46.59770277021228
449,172K-10-0,-23.476538367305036,-46.59565687734712
450,172K-10-0,-23.475212190680633,-46.593756793440896
451,172K-10-0,-23.474881615588004,-46.59077934422861
452,172K-10-0,-23.475730356912145,-46.58946254747652
453,172K-10-0,-23.47826765302121,-46.58982373866996
454,172K-10-0,-23.48044221762942,-46.58995549042725
455,172K-10-0,-23.482241262003704,-46.58994183757461
456,172K-10-0,-23.483464347571502,-46.59078559374173
457,172K-10-0,-23.485545599760474,-46.59214687119028
458,172K-10-0,-23.48859086700522,-46.59405378774845
459,172K-10-0,-23.491178083877468,-46.59640735178371
460,172K-10-0,-23.493381401609117,-46.59774761499773
461,172K-10-0,-23.49543387216791,-46.59809375352353
462,172K-10-0,-23.49666931346825,-46.59708426021259
463,172K-10-0,-23.499087677655766,-46.59694490031229
464,172K-10-0,-23.501493114756347,-46.59730784664529
465,172K-10-0,-23.503373997857107,-46.59769793136025
466,172K-10-0,-23.505482325338193,-46.597802494291834
467,172K-10-0,-23.50661582969282,-46.595855010592324
468,172K-10-0,-23.508110778930277,-46.59472212382693
469,172K-10-0,-23.50946344227394,-46.592771058632295
470,172K-10-0,-23.509521357319706,-46.59014043265245
471,172K-10-0,-23.51071038224696,-46.5881308303
472,172K-10-0,-23.512156261077273,-46.58603900968859
473,172K-10-0,-23.51382121763699,-46.58624465674039
474,172K-10-0,-23.515220352970847,-46.58737732727386
475,172K-10-0,-23.518345522202498,-46.5898188822957
476,172K-10-0,-23.521744860554104,-46.59243227732305
477,172K-10-0,-23.523802808384627,-46.59408982902636
478,172K-10-0,-23.528807002385197,-46.59806849666225
479,172K-10-0,-23.53016697032282,-46.59459635492868
480,172K-10-0,-23.530614494931008,-46.5905154732696
481,172K-10-0,-23.528835961126276,-46.584245894259844
482,172K-10-0,-23.52716039571647,-46.57765449585238
483,172K-10-0,-23.528894004318428,-46.57572890851219
484,172K-10-0,-23.53240010825104,-46.575639316608736
485,172K-10-0,-23.53588490421983,-46.57548136790452
486,172K-10-0,-23.53915708379445,-46.57553569142005
487,172R-10-0,-23.465844819276562,-46.583731967128514
488,172R-10-0,-23.465562064704272,-46.58233669162665
489,172R-10-0,-23.465633274066974,-46.58023502406663
490,172R-10-0,-23.46836267435857,-46.57976773571592
491,172R-10-0,-23.468978068220355,-46.57751965957151
492,172R-10-0,-23.470829261916837,-46.57715316872199
493,172R-10-0,-23.473061208024863,-46.57602655521563
494,172R-10-0,-23.475446400957665,-46.57468302982822
495,172R-10-0,-23.477967770189093,-46.573294215223385
496,172R-10-0,-23.480189683210934,-46.57206377110113
497,172R-10-0,-23.481955282327082,-46.57110029126195
498,172R-10-0,-23.483529177453285,-46.57022705147264
499,172R-10-0,-23.485291889417066,-46.569242174179855
500,172R-10-0,-23.48823436780853,-46.56890743911193
501,172R-10-0,-23.489225968144535,-46.57181249397733
502,172R-10-0,-23.489755402219902,-46.57451352809703
503,172R-10-0,-23.49305527294482,-46.57456738206481
504,172R-10-0,-23.495277302733356,-46.57598702044236
505,172R-10-0,-23.49710532201509,-46.57531053346615
506,172R-10-0,-23.498325446013347,-46.574013778270974
507,172R-10-0,-23.499805872907523,-46.57265766970219
508,172R-10-0,-23.502107441254292,-46.57268327280172
509,172R-10-0,-23.502527807488452,-46.57447958194556
510,172R-10-0,-23.5017494648575,-46.576459571028806
511,172R-10-0,-23.503530055782136,-46.576269382860936
512,172R-10-0,-23.505080748164122,-46.57667765939945
513,172R-10-0,-23.506479899193305,-46.577649150007666
514,172R-10-0,-23.507996955429338,-46.578919430395665
515,172R-10-0,-23.509297815907622,-46.58039174582628
516,172R-10-0,-23.512400712012997,-46.58046066717275
517,172R-10-0,-23.514395202010085,-46.58183277583838
518,172R-10-0,-23.513172457145796,-46.584199951636165
519,172R-10-0,-23.51381945087639,-46.58624323228805
520,172R-10-0,-23.515218572907497,-46.58737592241956
521,172R-10-0,-23.518343744876834,-46.589817473342954
522,172R-10-0,-23.52174309366758,-46.59243085298175
523,172R-10-0,-23.523801020869705,-46.594088435266656
524,172R-10-0,-23.52747020370337,-46.59696264582239
525,172R-10-0,-23.527674653974273,-46.600181246521956
526,172R-10-0,-23.529422824502433,-46.60237249516438
527,172R-10-0,-23.531308995328896,-46.602889732625
528,172R-10-0,-23.533159365610253,-46.602693961851884
529,172R-10-0,-23.535507130063905,-46.60249175312797
530,172R-10-0,-23.538288311721352,-46.60182593564633
531,172R-10-0,-23.53804713086841,-46.59859198543461
532,172R-10-0,-23.539265494434567,-46.5966127334703
533,172R-10-0,-23.540368796140974,-46.59513234756227
534,172R-10-0,-23.54146208733325,-46.59460811575501
535,172R-10-0,-23.543153722452697,-46.59298303856363
536,172R-10-0,-23.542322144995172,-46.59034288394868
537,172U-10-0,-23.436558774294944,-46.566394067433926
538,172U-10-0,-23.437783730890157,-46.56641340173295
539,172U-10-0,-23.438423063432065,-46.56818315814887
540,172U-10-0,-23.439537643454813,-46.57032224754872
541,172U-10-0,-23.43908233838545,-46.57247531147869
542,172U-10-0,-23.438254807272344,-46.57421105294149
543,172U-10-0,-23.439826317199707,-46.576033620558135
544,172U-10-0,-23.43912489314273,-46.57947424525667
545,172U-10-0,-23.43860762817865,-46.58262254122652
546,172U-10-0,-23.438622272856183,-46.58458613342064
547,172U-10-0,-23.438669944057967,-46.586177842834566
548,172U-10-0,-23.440187095538793,-46.587537247831904
549,172U-10-0,-23.44176310785,-46.58932805976418
550,172U-10-0,-23.443400981170814,-46.589988750836476
551,172U-10-0,-23.445213671766098,-46.58992524412557
552,172U-10-0,-23.447186227104204,-46.58958405421805
553,172U-10-0,-23.449562014937133,-46.58888086348775
554,172U-10-0,-23.45270474438667,-46.588962340497005
555,172U-10-0,-23.45489450042195,-46.58963756264147
556,172U-10-0,-23.456344724524257,-46.59087238020055
557,172U-10-0,-23.457342858538798,-46.593419820711674
558,172U-10-0,-23.460701886635892,-46.59379330430644
559,172U-10-0,-23.46299645803565,-46.59521745366963
560,172U-10-0,-23.465291163545047,-46.59632509197973
561,172U-10-0,-23.467411575723826,-46.59521695945739
562,172U-10-0,-23.47017590583829,-46.59799092713429
563,172U-10-0,-23.473271027017454,-46.600722899515056
564,172U-10-0,-23.474782599175864,-46.60219484080563
565,172U-10-0,-23.47600235643391,-46.603494218987244
566,172U-10-0,-23.477265357093337,-46.60511626470368
567,172U-10-0,-23.478413885558965,-46.606890483227936
568,172U-10-0,-23.479101691845724,-46.60842598168648
569,172U-10-0,-23.477550385559812,-46.61030410055851
570,172U-10-0,-23.479243112612966,-46.61146533235176
571,172U-10-0,-23.481273319270322,-46.612377591175196
572,172U-10-0,-23.483475664108795,-46.61391287806197
573,172U-10-0,-23.485464404713014,-46.616281539725335
574,172U-10-0,-23.48655810826199,-46.61937324597697
575,172U-10-0,-23.487786524731526,-46.62178066662494
576,172U-10-0,-23.48712085755119,-46.623696654187945
577,172U-10-0,-23.490564998083908,-46.62454983795511
578,172U-10-0,-23.49421431219163,-46.62491852269484
579,172U-10-0,-23.496579422549036,-46.62321544604523
580,172U-10-0,-23.498533043572227,-46.62340123861883
581,172U-10-0,-23.499870571824346,-46.623688185672805
582,172U-10-0,-23.501297436828626,-46.62485924261844
583,172U-10-0,-23.504630962203063,-46.62494476320478
584,172U-10-0,-23.50754758240122,-46.62501830395078
585,172U-10-0,-23.510614005511908,-46.62510748729472
586,172U-10-0,-23.51302255533952,-46.62520835451571
587,172U-10-0,-23.515029449689226,-46.62525849653596
588,172U-10-0,-23.520175189515236,-46.62540416985421
589,172U-10-0,-23.526082057745136,-46.62559296098261
590,172U-10-0,-23.529306913008554,-46.625685450401235
591,172U-10-0,-23.531995810407945,-46.62596326290121
592,172U-10-0,-23.534621750879104,-46.627052449408325
593,172U-10-0,-23.535757458832094,-46.625111776524086
594,172U-10-0,-23.536316009433826,-46.62223088840962
595,172U-10-0,-23.538038637756895,-46.62155225525062
596,172U-10-0,-23.537961602634883,-46.61963221385546
597,172U-10-0,-23.537896052205298,-46.617674109297305
598,172U-10-0,-23.537785851226776,-46.61565459074046
599,172U-10-0,-23.538391404754684,-46.61270486140069
600,172U-10-0,-23.539672940291734,-46.61014091165929
601,172U-10-0,-23.540258984123536,-46.607691140487944
602,172U-10-0,-23.546734700015975,-46.603820276297185
603,172U-10-0,-23.552364357219755,-46.602983609354055
604,172U-10-0,-23.553294225657567,-46.60023322414527
605,172U-10-0,-23.553776995114177,-46.596833530736426
606,172U-10-0,-23.55821592760586,-46.5957324303266
607,172U-10-0,-23.561770854886394,-46.592310384175306
608,172U-10-0,-23.56379841068006,-46.59052454427367
609,172U-10-0,-23.565346480692945,-46.5891726224954
610,172U-10-0,-23.566851958581786,-46.587545243434256
611,172U-10-0,-23.56847497566856,-46.585028190563875
612,172U-10-0,-23.56857927023473,-46.583116943143665
613,172U-10-0,-23.56882716315887,-46.58224229651172
614,172U-10-0,-23.571135236775532,-46.581239063677245
615,172U-10-0,-23.574509570981476,-46.579179485661115
616,172X-10-0,-23.50433946832234,-46.56598704611964
617,172X-10-0,-23.504636066169837,-46.56722811426808
618,172X-10-0,-23.506169947332147,-46.56779391112313
619,172X-10-0,-23.5090691440505,-46.56786888322666
620,172X-10-0,-23.51157094930263,-46.56794912498889
621,172X-10-0,-23.51387710627171,-46.56804292141832
622,172X-10-0,-23.51649042820756,-46.56830984179344
623,172X-10-0,-23.518616401127236,-46.56816830250391
624,172X-10-0,-23.520913500986385,-46.56825084719254
625,172X-10-0,-23.524687285761892,-46.568429718975615
626,172X-10-0,-23.525463015019927,-46.57370601672627
627,172X-10-0,-23.525737814880777,-46.5780125212997
628,172X-10-0,-23.526597655323005,-46.581401301144574
629,172X-10-0,-23.529539381928338,-46.58459051636971
630,172X-10-0,-23.527162185904213,-46.577661881279845
631,172X-10-0,-23.528886963288297,-46.57572896544788
632,172X-10-0,-23.532393070001874,-46.57563953853551
633,172X-10-0,-23.53587787059857,-46.575481722614114
634,172X-10-0,-23.539150043020076,-46.57553560574609
635,1732-10-0,-23.488064361791693,-46.57439647155029
636,1732-10-0,-23.489647041114385,-46.57445453557019
637,1732-10-0,-23.48694166783671,-46.57339367902855
638,1732-10-0,-23.48537362858884,-46.56997477921185
639,1732-10-0,-23.48321649211141,-46.56728043425894
640,1732-10-0,-23.48079165863887,-46.5669492177528
641,1732-10-0,-23.47913727740332,-46.56787696277854
642,1732-10-0,-23.477210666826096,-46.5689452492936
643,1732-10-0,-23.475384224789938,-46.57018773749078
644,1732-10-0,-23.476377576085554,-46.57243527173747
645,1732-10-0,-23.47737751153279,-46.574586616535484
646,1732-10-0,-23.478136636652785,-46.5762041067289
647,1732-10-0,-23.479003981244965,-46.578034531302976
648,1732-10-0,-23.479907149311508,-46.579949469661905
649,1732-10-0,-23.48135129276494,-46.58211110518162
650,1732-10-0,-23.483131049954284,-46.58393904966867
651,1732-10-0,-23.48372561418276,-46.5847128792609
652,1732-10-0,-23.4831122223685,-46.58615896596902
653,1732-10-0,-23.482652936832306,-46.58822675894302
654,1732-10-0,-23.482090184590785,-46.59066989502203
655,1732-10-0,-23.481349553707126,-46.5939895275194
656,1732-10-0,-23.481439255454646,-46.59813497310321
657,1732-10-0,-23.481281159430484,-46.601602877985464
658,1732-10-0,-23.483745670958115,-46.603097227591206
659,1732-10-0,-23.485719867560842,-46.60458707215371
660,1732-10-0,-23.486756893181308,-46.6061726823481
661,1732-10-0,-23.488561921365395,-46.60773757436132
662,1732-10-0,-23.490780498922426,-46.60860426925283
663,1732-10-0,-23.49264654494463,-46.60913413333889
664,1732-10-0,-23.4941684628808,-46.610345636559124
665,1732-10-0,-23.496456501550846,-46.61052044155473
666,1732-10-0,-23.498079675373265,-46.61143774753168
667,1732-10-0,-23.4996947805327,-46.612252402992134
