,route,ewt_mean,ewt_perc_25,ewt_perc_50,ewt_perc_75,rbt_geral,rbt_perc_25,rbt_perc_50,rbt_perc_75
12,172X-10-0,0.787952776882918,0.7898028949262708,0.7998342271915587,0.8164023929159717,0.3141091237234559,0.387778933766732,0.5098979945799116,0.5189060737512681
13,1732-10-0,1.2281318035288113,1.222774269233949,1.2075457558325096,1.2580479490502319,0.270432082050524,0.3296010849033494,0.37338715509292136,0.6756559486510458
14,1741-10-0,1.220275573417079,1.2190197035851982,1.2210332285433552,1.2175810321120388,0.256393112826821,0.2999772687335941,0.3474182678053987,0.447859207959252
15,1745-10-0,0.7262537372261634,0.8851513656381554,0.9063912482001404,0.9116271380677512,0.29954752725173217,0.3357753634499812,0.32061626979509483,0.3702976468545387
16,1756-10-0,0.799806165010433,0.8013170889291212,0.8140137609854303,0.8303692961931505,0.28077730259490746,0.3128782060683553,0.381889709449139,0.512485271139502
17,1758-10-0,0.9177491859200527,0.9243239791108078,0.9322331811989871,0.9253359384767158,0.2874007203404398,0.3275572309027829,0.32710375751613835,0.35985434748796086
18,1759-10-0,1.2067764895311124,1.2048632974719908,1.2130801049471915,1.2578103490561259,0.2746807915095374,0.2515452384971595,0.2883465380643883,0.3418873270631178
19,175P-10-0,0.8098740486056248,0.9686212313822372,1.0066622996752392,1.2397238739891558,0.3444712456143793,0.398282694155058,0.5084579233840496,0.8499832196901475
20,175T-10-0,0.8281009028792754,0.915967034205449,0.9600359031374268,1.0208300755089146,0.2954368612639792,0.49886657219373837,0.6056898156682966,0.6890708277363623
21,1767-10-0,0.8186659025800849,0.8211381387434044,0.8337723201821243,0.8543060938947018,0.31847169335540604,0.37938703244202326,0.48501177182890143,0.903700695443554
22,1772-10-0,1.2824509956016943,1.344728138057731,1.3111861713849011,1.3143168260198648,0.4792066700057826,0.5262681540028966,0.8678555975925104,0.7962932927211697
23,177H-10-0,0.696211930906639,0.7564765545604264,0.7837910165698985,0.8263968969431821,0.31599678231567596,0.38828992997304357,0.5604924517073432,1.1471778920313669
24,177Y-10-0,0.9239018903703439,0.9312259587463402,0.9396169268535559,0.9419417401476464,0.29381545066008374,0.3662207819800975,0.41828308954747306,0.4837202776363393
25,1780-10-0,1.5380600835973108,1.5262457939336058,1.5229187143274423,1.540337960961244,0.3677560970822928,0.419573628299392,0.45999687069092765,0.4596524561670176
26,1787-10-0,0.6769153749848139,0.6853603615139883,0.7018810187012309,0.8267697719317604,0.2330638740832228,0.26308413232160144,0.2816535440352381,0.4340692314189331
27,1788-10-0,0.9141454533568177,0.9177618672863233,0.9400744831803177,0.9566314680272219,0.27897015032424666,0.3166476421124513,0.3175833727870251,0.43332150187825613
28,178L-10-0,0.7998404726088338,0.8413730918140587,0.8934857297089609,0.9545922911933827,0.28814788993284574,0.31684698379946663,0.2577744987446778,0.3699325568647941
29,178Y-10-0,0.8526842874556122,0.833716129269198,0.8506769252390227,0.8589609781848069,0.3115359158362221,0.35505616215447244,0.49299422430262024,0.4771872487008173
30,179X-10-0,0.8363344640627552,0.8810093057193256,0.903311464164022,0.94333850225787,0.23304977545900343,0.25927663015158303,0.280694112811233,0.35036757564432436
31,2007-10-0,0.9514588790315044,0.9449688576338524,0.9394506894366033,0.9319975978943774,0.1604548396967379,0.18902755643525015,0.24114089381668638,0.3251732355116944
32,2008-10-0,0.8071013269455962,0.8124045561818373,0.8261467794452207,0.8317523193668055,0.38288876487864937,0.4377933787239107,0.5555888868422119,0.7154562007324263
34,2011-10-0,1.0136908573706915,1.0173152235143799,1.0231953159033176,1.053700223402333,0.2508743770189084,0.2874364462212298,0.369954581566926,0.44329886185709616
35,2016-10-0,0.9043749939234409,0.8991336820469508,0.8960420030109527,0.9110246369876471,0.2190735718316962,0.24185779784248668,0.27637947781200173,0.4063335644598896
36,2019-10-0,0.7895719964274326,0.782673481643437,0.8529571712576429,0.8603241298119426,0.1788810941515366,0.2139841678798059,0.3005866205540928,0.4016845368275229
37,2020-10-0,0.8642907552366497,0.8531958387563379,0.8770999188731606,0.8848591897882692,0.29566691068639206,0.36209103960906275,0.4371083022406557,0.5010683367252988
38,2021-10-0,0.8260191474527366,0.8303985791461898,0.8277768759101711,0.8352041597929578,0.6784350488733213,0.7129946228840515,0.6526286995730356,1.0842587687891523
39,2025-10-0,0.7929386292413969,0.8150718238592557,0.8546079126236167,0.8811503899002051,0.36083881120221284,0.3454555351371223,0.4597424172907109,0.3287702331981583
40,2026-10-0,0.6390230774883758,0.6423957895482386,0.6452845839398713,0.6474336667147973,0.19368960750032016,0.19429487035425638,0.235105081279249,0.2937385074629707
42,2031-10-0,1.3035950692232794,1.3003478051149737,1.2523835755847705,1.2497708614207144,0.15554046182225595,0.19011471266071495,0.2507028719749479,0.3357343241692573
43,2059-10-0,0.8182141909769391,0.8818490835686049,0.9276658510289725,0.9616380238377952,0.3082644818808044,0.3031500735064275,0.35099128933864343,0.513318983895146
44,2088-10-0,0.9617109209999228,0.9733577583307131,0.9912195454390857,1.007093906946261,0.17849504150727816,0.23241142165196838,0.2907687187974101,0.4067747567989201
45,208V-10-0,0.8677597989314126,0.8849474679671296,0.8974206762399348,0.9106512448560778,0.191211504726794,0.2238561924209444,0.28057905206164846,0.3949718440396016
46,2100-10-0,1.2417745085052867,1.4012437461763978,1.4822460219000977,1.9321888444088753,0.25304045284422483,0.31356506957132385,0.37294066839228057,0.5166758926781801
47,2127-10-0,0.7986654838824884,0.8262633897535148,0.8453892987567239,0.8825150802891464,0.2401090424818333,0.28476594306623165,0.37319706631224153,0.3540714229236123
48,2182-10-0,1.0006858109210095,0.9819287358693088,0.9928999771720068,1.0071852204141678,0.26941132834846054,0.31698477914804624,0.4303649920886838,0.694285342543863
49,2203-10-0,0.8307190663459506,0.8307308996989582,0.859434224692451,0.9247547766236677,0.1832082938601678,0.20316410405618332,0.28186755236372363,0.38986571147513227
50,2363-10-0,0.7272182560066357,0.751615015208575,0.7619874060435758,0.7751344517069436,0.19277125927112654,0.22407355601314224,0.2568545822570309,0.35385232779777454
51,2435-10-0,0.7135030073916446,0.7144032696132031,0.7293256612853404,0.7270410450105629,0.15896758582954415,0.18402736159683353,0.22517038729307695,0.3053671978645729
52,2451-10-0,0.6593789016991903,0.6708966010037349,0.6789636814008608,0.6940712287565469,0.18432196028043546,0.21716381290542786,0.28778059598023475,0.4789557765051574
53,2460-10-0,0.8026301470331205,0.8021442838128797,0.8028552858291802,0.8012375136882453,0.2695406858960826,0.2878912368126988,0.3682114316415616,0.6979183035091232
54,2523-10-0,0.8168951755566176,0.8184727235713718,0.8166418734334397,0.8196053594268248,0.23340704512358829,0.20228225217943074,0.2707100420150735,0.34895898412230286
55,253F-10-0,0.7995027450643638,0.7936714264499801,0.7934013234073792,0.808981816175562,0.1111782768052285,0.14115828168974623,0.15285167677487826,0.19909723292287712
56,2582-10-0,0.9276984705696337,1.06487067149554,1.0805512712440948,1.1322851916979224,0.1645921730236109,0.2051667514465123,0.25167815286984674,0.27483365637825596
57,2583-10-0,0.9577045005955499,0.9527617681411295,0.9573355824536988,0.9533088562527098,0.16520833320270406,0.18294757161892758,0.2023013682740098,0.2678961415820555
58,2590-10-0,0.7736387233104408,0.814182703804551,0.8272871523530587,0.8475737778836876,0.1990865332187779,0.23256226100813235,0.2650545307534686,0.32792222830293943
59,2708-10-0,0.8086909786792735,0.8230127722482978,0.8441394606315556,0.8631738302817656,0.22637735368581904,0.2552018032833574,0.218889867669037,0.28477847788706917
60,2711-10-0,0.7839079071611619,0.7894959420042622,0.796606797590626,0.8095451808370946,0.2380727723862245,0.29618172372945323,0.34856821666513116,0.5731024279500969
61,2715-10-0,1.088231605012328,1.0766115138788597,1.0765528471552728,1.0735605466569773,0.13203481673415413,0.16747970400031717,0.21021657370006788,0.2789220611523487
62,2718-10-0,0.7891458127935186,0.8025400104310995,0.8013174284224477,0.8368877286154789,0.2847499457667104,0.3412236393096791,0.36289976317743855,0.612647294648208
63,2719-10-0,0.8738296733709165,0.8866667779206973,0.8835254464251301,0.9209336411248165,0.21916987565257845,0.2926889904837806,0.429259304450856,0.6429013361760993
64,271A-10-0,1.0182077172262978,1.014998652919141,1.0146122132260773,1.017252198960546,0.24375288036360715,0.22274761363184373,0.2623335805342503,0.2872756781480946
65,271P-10-0,1.0120669810903178,1.02020388112722,1.0917851780904286,1.081582663499544,0.2201441828650912,0.2456154427703356,0.2791668944423061,0.41289549668333525
66,2726-10-0,0.9346585882698862,0.9123380407464937,0.9292059841839925,0.9416100377193962,0.2925461068833176,0.23345733555868875,0.2704265875268979,0.314482368352189
67,2731-10-0,1.0334725542250722,1.0383891778196972,1.043236839617043,1.065204958030515,0.21275700501924244,0.26677671393957686,0.2944813609601866,0.3189705272290952
68,273J-10-0,0.9763679885352193,0.9800915175189928,0.9888950141999364,1.0271666448044992,0.2037126646382546,0.23493547938189607,0.24242393783698862,0.2602920603463913
69,273V-10-0,0.7665629061583518,0.7713635403938854,0.7660912100678878,0.7640924722633889,0.15104383904321916,0.16423468750066145,0.1924037038322878,0.27761204312543775
70,2762-10-0,0.8982517465156435,0.9222984323787824,0.9313520110359818,0.9459143280706599,0.19799968710788682,0.2306705054454447,0.2760238593845378,0.2552100569335016
71,2765-10-0,1.0678949248331593,1.0707549747406742,1.0860210907740617,1.1031183109195841,0.18371682069310577,0.2093594873053099,0.2344167259665982,0.2545578633970834
72,2766-10-0,0.759325814528064,0.819536752600043,0.8208271967282823,0.8431428689727014,0.20533720778553288,0.24960753875391414,0.2860038825173861,0.3003897825131099
73,2769-10-0,0.7109500050257396,0.7144651190836206,0.7326564263699127,0.7441893476171025,0.16450465238928377,0.18959643173105828,0.19940168958228188,0.3678514685399103
