,Unnamed: 0,linhas,date,mean_geral,median_geral,std_geral,perc95_geral,cv_geral,trips_geral,ltt_mean,rbt_mean,ltt_median,rbt_median,ltt_cv,ltt_std,route_category,origin_sector,destination_sector,direction,planned_headway,passenger_two_dir,passenger_one_way,bus_stops_one_dir,planned_tt,length_round_trip,bus_lane,demand,frequency,capacity_per_trip,conforto_pass_m2,temp_max,temp_med,temp_min,umid_med,umid_min,chuva_mm,stops_km,dist_stops_to_stops,confort_index_geral,ipk,ewt_mean,ewt_median,customer_w_appointment,customer_appointment,slowness
966,966,701A_10_0,2017-03-31,1060.68949122807,831.5840000000003,985.9262827805838,2455.877199999999,0.9295145195028518,57,6291.267997809719,1434.6817463521604,6679.4069072063085,1417.8588260606075,0.2837860022248654,1802.1382350014346,6,2,9,0,903,13284,6642,90,119,53,0,0,1,86,6,23.5,18.7,16.0,65.8,45,0.0,3.39622641509434,0.29444444444444445,1.3549571603427173,4.397219463753723,988.5611431160485,775.0351412317839,9085.826876382966,10553.142933266916,64.30740740740741
967,967,701A_10_0,2017-04-03,994.3880000000003,820.952,584.1481691896562,2048.6934,0.5874449100247147,60,6215.9193033676465,853.9300151430417,6410.216393895048,1044.607481514051,0.18057847003590352,1132.26453836468,6,2,9,0,903,13284,6642,90,119,53,0,0,1,86,6,28.1,20.6,16.3,68.9,34,0.0,3.39622641509434,0.29444444444444445,1.2872093023255815,4.1773584905660375,668.7714343453597,552.1277877133389,8123.595309754458,9503.517275409098,45.29629629629629
968,968,701A_10_0,2017-04-04,853.4272142857147,814.0520000000001,466.7722083871066,1452.4775,0.5469385093112794,70,6293.8876770295055,1116.646477392044,6761.093433223326,1022.2378524124961,0.2826050844374309,1791.909261743052,6,2,9,0,903,13284,6642,90,119,53,0,0,1,86,6,29.7,22.1,17.9,65.0,27,0.0,3.39622641509434,0.29444444444444445,1.1033222591362126,3.5805929919137465,554.3614550644463,528.7844630028885,8337.69274070027,9235.808785635822,58.47777777777778
969,969,701A_10_0,2017-04-05,996.3127049180326,804.898,637.2541978052228,2198.0,0.6396126383409416,61,6159.062953163862,1186.6783047674498,6644.611424519984,1246.3694064919944,0.3015751490782718,1872.8348691712479,6,2,9,0,903,13284,6642,90,119,53,0,0,1,86,6,30.4,24.1,18.4,57.8,29,0.0,3.39622641509434,0.29444444444444445,1.2661075104841784,4.108877203835447,701.9542718350357,567.0926273473142,8592.935102847017,10088.98083101198,55.9111111111111
970,970,701A_10_0,2017-04-06,987.506741935484,824.8599999999999,600.9803828265872,2513.5162,0.6085835744763459,62,6694.132803378224,1411.6417665941005,7051.261756120449,1739.4142662426284,0.2805844251873266,1893.8569700002427,6,2,9,0,903,13284,6642,90,119,53,0,0,1,86,6,26.5,22.8,19.6,68.6,43,4.4,3.39622641509434,0.29444444444444445,1.245686421605401,4.042604990870359,676.6267657531256,565.1833352602937,9467.302788116203,11304.192222363075,73.79259259259258
971,971,701A_10_0,2017-04-07,997.0983606557376,809.0,641.4172540998835,2286.609,0.6432838317756917,61,7109.129510108916,1268.0915488392254,7150.958176288857,2158.658574223968,0.1682444228922392,1206.1650001090484,6,2,9,0,903,13284,6642,90,119,53,0,0,1,86,6,22.6,20.7,19.3,89.8,80,80.0,3.39622641509434,0.29444444444444445,1.2661075104841784,4.108877203835447,704.8558548200766,571.8877986866148,10014.4726053329,11596.225750512825,58.07037037037038
972,972,701A_10_0,2017-04-10,1029.0700000000004,813.123,594.9495471081037,2022.2242999999987,0.5781429320727489,59,6220.66200082859,980.5165631795908,6683.398239645114,928.044317198438,0.27293927812966645,1712.4371946043605,6,2,9,0,903,13284,6642,90,119,53,0,0,1,86,6,29.1,23.4,20.5,75.4,48,0.0,3.39622641509434,0.29444444444444445,1.3090264091446593,4.248161176846819,686.5179378002166,542.4543764155261,8297.960494643768,9633.66685684355,54.07407407407408
973,973,701A_10_0,2017-04-11,1011.2978360655737,855.9570000000001,820.4686477170873,1868.786,0.8113026830049372,61,6782.563835644397,1117.0919495411788,7059.862683192097,1235.9561736645594,0.19823051589437815,1356.0522079611349,6,2,9,0,903,13284,6642,90,119,53,0,0,1,86,6,29.9,24.7,21.1,69.0,38,5.0,3.39622641509434,0.29444444444444445,1.2661075104841784,4.108877203835447,838.4731256399398,709.679103038098,9134.291982496596,10164.604856856657,58.8
974,974,701A_10_0,2017-04-12,1045.9110862068965,914.475,532.6247461603675,2040.16375,0.509244765816553,58,6788.840468891498,1288.9970416604178,7388.675611783813,1015.3235676323455,0.2558510086530857,1752.1016785850884,6,2,9,0,903,13284,6642,90,119,53,0,0,1,86,6,25.2,20.7,19.4,79.7,65,0.0,3.39622641509434,0.29444444444444445,1.3315958299919808,4.321405335068315,658.5737251667168,575.8130067307652,9062.572904582878,10444.16292941616,81.95555555555555
975,975,701A_10_0,2017-04-13,965.873015873016,895.0630000000001,496.1327984154039,2000.2508,0.5136625521802867,63,6347.261082029839,987.131859631657,6627.6998218613135,1061.002726699353,0.19817655118690505,1268.3173138670563,6,2,9,0,903,13284,6642,90,119,53,0,0,1,86,6,20.3,18.2,17.2,82.1,70,1.2,3.39622641509434,0.29444444444444445,1.2259136212624584,3.9784366576819408,610.3589276637099,565.6123360871352,8299.061476224377,9688.953348560666,87.27407407407408
976,976,701A_10_0,2017-04-17,1052.0335254237286,874.1350000000001,578.247422972696,2180.531999999998,0.5496473344229165,59,6165.577190800413,881.8157850527773,6647.759486098817,721.1186309865508,0.2474871658126715,1538.9993293784728,6,2,9,0,903,13284,6642,90,119,53,0,0,1,86,6,24.3,19.8,18.7,78.5,52,0.2,3.39622641509434,0.29444444444444445,1.3090264091446593,4.248161176846819,684.9328400487958,569.1109205810773,8053.810957134164,9549.410117085366,48.040740740740745
977,977,701A_10_0,2017-04-18,936.309203125,800.0,563.7189268595549,2060.1235999999976,0.6020649214790393,64,6567.020986460886,1013.376268597517,6780.661499134491,1062.420476713115,0.18296400360043674,1211.499812852875,6,2,9,0,903,13284,6642,90,119,53,0,0,1,86,6,22.7,18.6,16.3,69.0,46,0.4,3.39622641509434,0.29444444444444445,1.2067587209302326,3.91627358490566,637.8522972804733,544.9928678702247,8480.93427312808,9903.205575847604,59.15925925925925
978,978,701A_10_0,2017-04-19,972.935483870968,923.753,536.1782957886713,1693.3377999999993,0.5510933712227317,62,6593.1286427033365,1535.4014827026485,7002.124204514968,1666.767029878518,0.292655575092136,1945.7989774849398,6,2,9,0,903,13284,6642,90,119,53,0,0,1,86,6,23.2,17.9,14.8,66.8,39,0.0,3.39622641509434,0.29444444444444445,1.245686421605401,4.042604990870359,634.2098942368029,602.1501961260836,9303.101128630291,10362.229034393486,62.681481481481484
979,979,701A_10_0,2017-04-20,971.8253968253968,856.0310000000003,541.3438527145422,2233.9264,0.5570381824584101,63,6274.547233702587,1203.6512022617192,6823.802236412028,1143.1371850160058,0.3043583232196592,1925.5591681275546,6,2,9,0,903,13284,6642,90,119,53,0,0,1,86,6,27.9,20.5,16.1,69.0,42,0.0,3.39622641509434,0.29444444444444445,1.2259136212624584,3.9784366576819408,636.6872963132693,560.8250872335107,8603.626717741303,10200.865821428033,72.03703703703705
980,980,701A_10_0,2017-04-24,1050.0172413793107,890.3040000000002,580.392533396219,2232.4328,0.5527457174263263,58,6317.124454025645,1486.4066258820644,6726.000670614407,1916.2283457135816,0.30449381886531285,1940.3250162490015,6,2,9,0,903,13284,6642,90,119,53,0,0,1,86,6,27.2,19.5,15.0,66.5,45,0.0,3.39622641509434,0.29444444444444445,1.3315958299919808,4.321405335068315,685.4133643201434,581.1583237491253,9327.642380648133,10874.661816327989,49.74814814814815
981,981,701A_10_0,2017-04-25,963.52046031746,839.691,462.45667361064926,1850.8244,0.4799655976773751,63,6676.142976836631,1215.9814648361528,7283.866159277784,1078.585622487808,0.254336611653586,1711.6262572292733,6,2,9,0,903,13284,6642,90,119,53,0,0,1,86,6,28.7,22.2,17.9,67.6,41,0.0,3.39622641509434,0.29444444444444445,1.2259136212624584,3.9784366576819408,592.7418770334432,516.5640377829657,8955.193658799035,10213.276181765592,52.09999999999999
982,982,701A_10_0,2017-04-26,1144.4044901960785,984.1030000000001,850.9107147031673,2666.5365,0.7435401748182368,51,6322.136459657711,1433.6344926044017,6783.305760385435,1660.696608543919,0.2791474931128753,1782.3692603684362,6,2,9,0,903,13284,6642,90,119,53,0,0,1,86,6,24.1,20.9,20.8,72.6,60,0.0,3.39622641509434,0.29444444444444445,1.5143638850889194,4.914539400665927,888.5453958805912,764.083151729383,9332.547764809944,11110.538868929352,89.75555555555556
983,983,701A_10_0,2017-04-27,960.7109682539681,819.0,602.0995075318496,1953.2262,0.6267228411330908,63,7008.727755265462,1852.279221420622,7398.354386049276,2302.1337828335445,0.3152970385315236,2227.5810376835284,6,2,9,0,903,13284,6642,90,119,53,0,0,1,86,6,20.3,17.5,17.2,82.0,72,10.6,3.39622641509434,0.29444444444444445,1.2259136212624584,3.9784366576819408,669.0302411295818,570.3440322753538,10369.518410012402,11653.71436888282,89.41481481481482
984,984,702C_10_0,2017-03-02,1177.8076923076926,991.1075,758.8932009755284,2495.399999999999,0.6443269185045142,52,5018.976212161704,742.2895508279455,5283.763725418488,890.3866093034485,0.2409640091090606,1221.6710422596914,6,8,9,0,911,13026,6513,55,94,45,0,0,1,86,6,28.8,25.1,22.8,62.8,48,0.0,2.4444444444444446,0.4090909090909091,1.4563953488372092,5.566666666666666,833.3915049831409,701.2864463524812,7007.541839705078,8669.550334721936,31.848148148148148
985,985,702C_10_0,2017-03-03,1085.2,865.3739999999998,654.6861713582913,2250.1937,0.6032861881296454,55,5242.177799707855,785.7895605844554,5280.197930458651,854.5750313842946,0.1757113922395237,929.6000354219667,6,8,9,0,911,13026,6513,55,94,45,0,0,1,86,6,28.5,22.7,20.3,77.7,54,7.2,2.4444444444444446,0.4090909090909091,1.3769556025369978,5.263030303030303,740.0815623699676,590.1652616608443,6874.854524212913,8384.966661842946,40.785185185185185
986,986,702C_10_0,2017-03-06,1359.8604651162793,1005.0,1281.474273045816,3542.699999999999,0.9423571799598126,43,5271.367143402479,1104.1368331049466,5595.849941771068,1091.6449382638875,0.2673306606706508,1425.4899093872284,6,8,9,0,911,13026,6513,55,94,45,0,0,1,86,6,27.9,22.3,20.1,84.2,55,30.0,2.4444444444444446,0.4090909090909091,1.7612222823147647,6.731782945736433,1283.7334736273924,948.7386199474597,7971.228353662347,10230.194880034956,53.15925925925927
987,987,702C_10_0,2017-03-07,1365.3341219512195,1142.9560000000001,923.3023230647477,2965.0,0.6762464280503315,41,5613.6750688963875,1051.7575357987866,6091.6199215615015,824.4597737948662,0.27444161431748043,1558.858943737823,6,8,9,0,911,13026,6513,55,94,45,0,0,1,86,6,29.7,22.9,20.0,77.3,42,35.2,2.4444444444444446,0.4090909090909091,1.8471355643789,7.0601626016260175,994.8570099671643,832.8201649710586,7910.936705323532,9881.079695356368,51.829629629629615
988,988,702C_10_0,2017-03-08,1351.3668913043475,974.6845,1168.1924587523379,3922.0000000000014,0.8644524786490747,46,5672.956752389078,1951.4918314008387,5860.660428035012,2888.4876061591303,0.3648481590390508,2093.155776863388,6,8,9,0,911,13026,6513,55,94,45,0,0,1,86,6,28.5,22.9,16.5,79.7,51,41.6,2.4444444444444446,0.4090909090909091,1.6463599595551062,6.292753623188406,1180.6068789059814,851.5224347048756,9929.754913100125,12671.148034194142,52.96296296296297
989,989,702C_10_0,2017-03-09,1249.3311428571428,1094.0,795.2515422759593,2773.9999999999986,0.6365418382649681,49,5388.412555088973,783.6219703788565,5709.39719834028,917.737945011144,0.2504397923596937,1364.0622418900575,6,8,9,0,911,13026,6513,55,94,45,0,0,1,86,6,31.1,24.6,20.6,69.5,40,0.0,2.4444444444444446,0.4090909090909091,1.5455624110109158,5.907482993197278,877.7710107302665,768.6364749883743,7504.906154081691,9401.135143351425,57.551851851851836
990,990,702C_10_0,2017-03-10,1316.022222222222,950.0,1038.8071773143092,2937.599999999999,0.7893538268375055,45,5911.544837462135,1463.4751857655374,5807.370244105243,2085.662981290363,0.2087739987150392,1247.8145816119868,6,8,9,0,911,13026,6513,55,94,45,0,0,1,86,6,31.1,25.3,21.6,67.9,43,0.0,2.4444444444444446,0.4090909090909091,1.6829457364341085,6.432592592592592,1068.0043214907698,770.9627453729321,8961.037546886375,10830.633225395604,75.77407407407408
991,991,702C_10_0,2017-03-13,1240.8297872340424,925.0,904.5604666948075,3244.3999999999955,0.7289964151418226,47,5105.795297803385,1197.9503741789756,5487.498920488055,1932.6219545286167,0.38278856893584107,1975.1225568537186,6,8,9,0,911,13026,6513,55,94,45,0,0,1,86,6,27.5,23.1,21.3,72.7,50,0.0,2.4444444444444446,0.4090909090909091,1.611331024245423,6.1588652482269515,950.1255623667854,708.2890451464532,8370.246437383457,10664.520875016668,44.41481481481481
992,992,702C_10_0,2017-03-14,1428.2093023255813,1041.8339999999996,971.663026371002,3013.0999999999995,0.6803365758707942,43,5605.555770444655,680.0789675156802,5733.894784013254,822.3876716284676,0.1563418745335107,886.7548555709869,6,8,9,0,911,13026,6513,55,94,45,0,0,1,86,6,25.9,21.6,19.5,76.7,62,1.2,2.4444444444444446,0.4090909090909091,1.7612222823147647,6.731782945736433,1044.633599293541,762.0275260175309,7600.916054935263,9569.38245564172,58.61111111111112
993,993,702C_10_0,2017-03-15,2393.9975,1371.5,2424.3152585949038,8657.297749999998,1.0126640727882559,22,6272.330089028926,1935.9833193872794,5843.449805821154,3617.947400287088,0.2391809107449185,1539.1949087195997,6,8,9,0,911,13026,6513,55,94,45,0,0,1,86,6,28.3,23.0,19.9,73.4,48,2.4,2.4444444444444446,0.4090909090909091,3.442389006342495,13.157575757575758,2424.5072317457143,1388.9787555497644,11885.904437853955,18118.69495610824,106.48148148148147
994,994,702C_10_0,2017-03-16,1541.6486486486483,1012.827,1494.6027805996412,4315.799999999995,0.9694834046069796,37,5827.344631058983,1106.4283443982633,6121.58052150579,1470.1148950982206,0.2337179904169907,1380.7417541129455,6,8,9,0,911,13026,6513,55,94,45,0,0,1,86,6,30.2,24.6,19.6,63.8,36,0.0,2.4444444444444446,0.4090909090909091,2.046825895663105,7.823423423423423,1495.3206204597236,982.390572187713,9087.016037063737,11907.495416604004,74.05185185185186
995,995,702C_10_0,2017-03-17,1125.5454545454545,1061.0,703.9980744081889,2190.7024,0.6254728065980194,55,5624.121515629434,1366.6680208563444,5736.257876747452,2356.9273979159925,0.274506862742166,1558.922357941353,6,8,9,0,911,13026,6513,55,94,45,0,0,1,86,6,29.6,23.4,21.7,71.8,42,0.0,2.4444444444444446,0.4090909090909091,1.3769556025369978,5.263030303030303,782.9385529925729,738.0402109665066,8876.123827656016,10283.887674663443,82.06296296296296
996,996,702C_10_0,2017-03-20,1146.826923076923,993.5,655.2566524874454,2376.26145,0.5713649019761409,52,5334.1356983964815,824.257152820889,5543.574342399263,707.0908463734578,0.1916404994780729,1032.408186815652,6,8,9,0,911,13026,6513,55,94,45,0,0,1,86,6,24.9,19.5,17.6,70.6,45,0.2,2.4444444444444446,0.4090909090909091,1.4563953488372092,5.566666666666666,760.6087880473133,658.9179375886694,7011.2739768200345,8626.92663877272,44.685185185185176
997,997,702C_10_0,2017-03-21,1044.8965517241381,826.9260000000003,743.7532122807747,2865.8481,0.7117960252175588,58,5216.892649445979,1069.1340532044023,5596.463578525054,1089.8677049348744,0.28424258778738953,1495.8140819250934,6,8,9,0,911,13026,6513,55,94,45,0,0,1,86,6,25.5,19.3,15.5,70.5,46,0.0,2.4444444444444446,0.4090909090909091,1.3057337610264634,4.990804597701151,787.1485659841924,622.9455097741499,7473.47984944412,9552.179383459928,48.16296296296296
998,998,702C_10_0,2017-03-22,1232.4397,1111.0,673.825590185068,2291.55,0.54674122408185,50,5431.657994914721,989.525113560318,5742.376786005048,1149.6264028745982,0.2781041302110389,1525.9026161961153,6,8,9,0,911,13026,6513,55,94,45,0,0,1,86,6,27.1,20.7,16.5,67.1,37,0.0,2.4444444444444446,0.4090909090909091,1.5146511627906978,5.7893333333333326,800.4239639977295,721.5533741743936,7692.427152877377,9183.553188879649,54.918518518518525
999,999,702C_10_0,2017-03-23,1123.351851851852,881.5,766.5763054150754,2532.2071,0.6824008917164911,54,5682.829317222993,932.4153673630824,5908.250948218117,1152.2428209877435,0.16299342456289942,935.1277821162255,6,8,9,0,911,13026,6513,55,94,45,0,0,1,86,6,27.4,20.7,16.6,67.8,40,0.0,2.4444444444444446,0.4090909090909091,1.402454780361757,5.360493827160495,823.2321031179163,645.994483119565,7883.725872323776,9592.70086920586,68.64814814814815
1000,1000,702C_10_0,2017-03-24,1452.8372093023258,1226.0,941.6270520656192,2773.401,0.6481297739598799,43,5108.722482575202,1352.7215259586826,5663.0001189235045,1402.7946850729174,0.4080422839534733,2110.4711217983013,6,8,9,0,911,13026,6513,55,94,45,0,0,1,86,6,29.2,21.9,17.5,68.3,34,0.0,2.4444444444444446,0.4090909090909091,1.7612222823147647,6.731782945736433,1031.566868856062,870.5042609865837,8097.361672852484,9839.195803996425,67.39259259259259
1001,1001,702C_10_0,2017-03-27,1097.4464285714284,1021.5715,576.8869128712035,2010.02,0.525662937025683,56,5269.1865302202,719.08435463707,5445.449336542428,838.9328941011099,0.18157852532824792,965.7550833191434,6,8,9,0,911,13026,6513,55,94,45,0,0,1,86,6,24.7,20.3,17.8,70.5,50,0.0,2.4444444444444446,0.4090909090909091,1.3523671096345515,5.169047619047619,700.3472487614923,651.9268465518403,6984.729479405029,8294.402230643538,45.01481481481481
1002,1002,702C_10_0,2017-03-28,1036.362596491228,871.0,596.3817183876406,1977.1959999999979,0.57545662146317,57,5649.1932562107595,704.7361996680472,5886.121086618379,709.2789135483526,0.19241444131000102,1096.4798751866597,6,8,9,0,911,13026,6513,55,94,45,0,0,1,86,6,26.2,20.7,18.4,67.8,43,0.0,2.4444444444444446,0.4090909090909091,1.328641370869033,5.078362573099415,689.7772026284897,579.7159657474186,7285.177202795221,8572.59600016673,56.274074074074086
1003,1003,702C_10_0,2017-03-29,1331.4255319148938,1014.0,932.329405999106,2577.790399999999,0.7002490065352762,47,5541.652367220754,951.4503267786523,5856.722820250428,1159.8177963448145,0.2640219565051193,1479.6508306891035,6,8,9,0,911,13026,6513,55,94,45,0,0,1,86,6,25.0,19.9,16.9,66.3,40,0.0,2.4444444444444446,0.4090909090909091,1.611331024245423,6.1588652482269515,992.144136114696,755.6067762748961,8008.684752709939,9594.331016595244,48.803703703703704
1004,1004,702C_10_0,2017-03-30,1502.7560975609756,995.0,1011.6815433116493,3171.328,0.6732173936633116,41,5015.490432677746,813.0243306401312,5444.208145627525,996.2605965087661,0.318962392116571,1619.1444773992498,6,8,9,0,911,13026,6513,55,94,45,0,0,1,86,6,25.4,19.5,16.6,67.0,42,0.0,2.4444444444444446,0.4090909090909091,1.8471355643789,7.0601626016260175,1091.9188546832604,722.9777754175841,7532.387596819551,9611.79674213629,70.72962962962963
1005,1005,702C_10_0,2017-03-31,1415.6818181818182,1232.147,981.6479243230403,2546.401300000001,0.6934099963110255,44,5619.695965994975,1325.9651012264005,5792.371749964331,1953.6276226641394,0.31788282704233234,1806.5908469452934,6,8,9,0,911,13026,6513,55,94,45,0,0,1,86,6,23.5,18.7,16.0,65.8,45,0.0,2.4444444444444446,0.4090909090909091,1.7211945031712474,6.578787878787879,1048.1831508826917,912.292372638768,8794.182523511161,10292.400672628472,64.30740740740741
1006,1006,702C_10_0,2017-04-03,1104.6296296296298,1007.0,644.0060135830885,2068.95,0.5830062822043046,54,4819.75684907016,997.3362510953937,5405.1925696617745,829.1230962364389,0.34597015840585665,1682.8609556758393,6,8,9,0,911,13026,6513,55,94,45,0,0,1,86,6,28.1,20.6,16.3,68.9,34,0.0,2.4444444444444446,0.4090909090909091,1.402454780361757,5.360493827160495,740.0445906629607,674.6377996826566,6974.3602565611745,8303.265665898212,45.29629629629629
1007,1007,702C_10_0,2017-04-04,1095.4107142857144,955.086,670.4981285980994,2063.8725,0.6120974716184986,56,5519.849470862597,760.0798056340237,5747.126894150764,882.9551379012137,0.18867763443481408,1051.4386082619797,6,8,9,0,911,13026,6513,55,94,45,0,0,1,86,6,29.7,22.1,17.9,65.0,27,0.0,2.4444444444444446,0.4090909090909091,1.3523671096345515,5.169047619047619,752.9104617627728,656.4608433212745,7382.992493814751,8693.954532051977,58.47777777777778
1008,1008,702C_10_0,2017-04-05,1318.6115833333333,960.0,925.6210748088961,3231.3813999999993,0.7019664369010075,48,5221.323609564124,821.4505538174618,5630.539865835529,726.6917455503763,0.2924682796082183,1543.9457642238285,6,8,9,0,911,13026,6513,55,94,45,0,0,1,86,6,30.4,24.1,18.4,57.8,29,0.0,2.4444444444444446,0.4090909090909091,1.5777616279069768,6.030555555555557,984.1832555687076,716.5233016970383,7341.414866954612,9588.613011385905,55.9111111111111
1009,1009,702C_10_0,2017-04-06,1316.8695652173913,980.5,1096.9703986803058,3997.74525,0.8330137073972211,46,5653.2193962307065,1504.3556057608814,6604.121898111373,1437.40233106263,0.4223259759331668,2415.7568366156947,6,8,9,0,911,13026,6513,55,94,45,0,0,1,86,6,26.5,22.8,19.6,68.6,43,4.4,2.4444444444444446,0.4090909090909091,1.6463599595551062,6.292753623188406,1115.33047196354,830.4402779478928,9156.854701137543,12039.269479174003,73.79259259259258
1010,1010,702C_10_0,2017-04-07,1389.2093023255813,1052.0,1099.625959072048,3224.4999999999995,0.7915480822301135,43,5393.230376630803,880.9531456894766,5876.331898165314,846.1168844982277,0.2683135609850028,1464.6178134295508,6,8,9,0,911,13026,6513,55,94,45,0,0,1,86,6,22.6,20.7,19.3,89.8,80,80.0,2.4444444444444446,0.4090909090909091,1.7612222823147647,6.731782945736433,1129.8080606997548,855.5644407696217,7852.256843363297,9946.94878266354,58.07037037037038
1011,1011,702C_10_0,2017-04-10,1501.1524750000005,1137.5,1144.4595956997928,4345.15015,0.7623873089239602,40,5378.907709970752,809.4061174453446,5666.0005310311035,798.7062723224235,0.20572030229963226,1120.6472734096537,6,8,9,0,911,13026,6513,55,94,45,0,0,1,86,6,29.1,23.4,20.5,75.4,48,0.0,2.4444444444444446,0.4090909090909091,1.893313953488372,7.236666666666666,1186.8369731688845,899.327070009731,7651.543776522411,10809.856953353525,54.07407407407408
1012,1012,702C_10_0,2017-04-11,1309.088888888889,1030.0,967.5209836479524,3292.3999999999987,0.7390796697305649,45,5732.783506366609,770.2099569244281,5868.94438142327,728.7619230457613,0.12598966623440014,730.4329992832281,6,8,9,0,911,13026,6513,55,94,45,0,0,1,86,6,29.9,24.7,21.1,69.0,38,5.0,2.4444444444444446,0.4090909090909091,1.6829457364341085,6.432592592592592,1012.0819889704044,796.3129604776561,7609.788293439436,9890.106304469029,58.8
1013,1013,702C_10_0,2017-04-12,1366.857840909091,1053.585,811.2190100517818,2788.1500000000005,0.5934918656297451,44,5993.405677892274,1398.0985178153333,6219.631653144411,1746.3436882363405,0.2588909260275256,1569.5769575161971,6,8,9,0,911,13026,6513,55,94,45,0,0,1,86,6,25.2,20.7,19.4,79.7,65,0.0,2.4444444444444446,0.4090909090909091,1.7211945031712474,6.578787878787879,924.154862309519,712.345989074319,8890.130203690269,10754.125341380752,81.95555555555555
1014,1014,702C_10_0,2017-04-13,1240.6874999999998,971.082,912.368215359464,3088.3,0.7353731018967018,48,5644.526350584278,1104.5666335557955,5637.2849111568785,1531.0249345469265,0.15285870678621308,871.9455700837873,6,8,9,0,911,13026,6513,55,94,45,0,0,1,86,6,20.3,18.2,17.2,82.1,70,1.2,2.4444444444444446,0.4090909090909091,1.5777616279069768,6.030555555555557,955.8092723004236,748.1087540287461,8124.119118004229,10256.609845703804,87.27407407407408
1015,1015,702C_10_0,2017-04-17,1193.86126,952.493,695.1434935463827,2457.0999999999995,0.5822648885904739,50,5245.612552407764,808.5907014551958,5394.859325581355,751.5145122581316,0.12911246546946642,684.2925400997658,6,8,9,0,911,13026,6513,55,94,45,0,0,1,86,6,24.3,19.8,18.7,78.5,52,0.2,2.4444444444444446,0.4090909090909091,1.5146511627906978,5.7893333333333326,799.3094544120888,637.7094941177114,6945.683292251575,8603.473837839487,48.040740740740745
1016,1016,702C_10_0,2017-04-18,1110.4612962962965,930.042,711.7681872195981,2731.4,0.6409662269126777,54,5466.675731674,796.1747491989353,5689.005234550185,636.8058302725785,0.17607643335761644,971.5910175786054,6,8,9,0,911,13026,6513,55,94,45,0,0,1,86,6,22.7,18.6,16.3,69.0,46,0.4,2.4444444444444446,0.4090909090909091,1.402454780361757,5.360493827160495,783.3403328474593,656.0691599716282,7109.151397670224,9057.211064822764,59.15925925925925
1017,1017,702C_10_0,2017-04-19,1380.1363636363635,1085.0,936.4135439370517,2880.8500000000013,0.6784934942731328,44,5524.266338391289,879.5867812274095,5850.445151363869,779.6376331138536,0.2558578441153005,1430.154403185821,6,8,9,0,911,13026,6513,55,94,45,0,0,1,86,6,23.2,17.9,14.8,66.8,39,0.0,2.4444444444444446,0.4090909090909091,1.7211945031712474,6.578787878787879,1007.7434305734507,792.2417313107491,7637.826215051173,9510.932784477725,62.681481481481484
1018,1018,702C_10_0,2017-04-20,1309.8478260869565,1007.0,889.6373835959184,2847.0,0.6791914036713897,46,5838.103507634492,1587.7424162725667,5788.270284238595,2089.928523489176,0.2372153112591083,1400.8983332150844,6,8,9,0,911,13026,6513,55,94,45,0,0,1,86,6,27.9,20.5,16.1,69.0,42,0.0,2.4444444444444446,0.4090909090909091,1.6463599595551062,6.292753623188406,957.0409447050057,735.7650347804303,8835.239752432777,10725.198807727773,72.03703703703705
1019,1019,702C_10_0,2017-04-24,1275.2340425531916,937.0,910.0198112072344,3113.299999999999,0.7136100361508945,47,5133.4178549454355,785.4297165434887,5535.758781856631,831.2027384537158,0.28866739875625314,1498.2249133387531,6,8,9,0,911,13026,6513,55,94,45,0,0,1,86,6,27.2,19.5,15.0,66.5,45,0.0,2.4444444444444446,0.4090909090909091,1.611331024245423,6.1588652482269515,962.3166564634082,707.0786044112393,7329.278176773755,9480.261520310345,49.74814814814815
1020,1020,702C_10_0,2017-04-25,1186.4999999999998,1010.9085,762.8444394198622,2524.9461499999993,0.6429367378169932,52,5428.868734391469,824.5565058593477,5814.737949396455,811.2299424061977,0.24710425349328924,1355.1161594755265,6,8,9,0,911,13026,6513,55,94,45,0,0,1,86,6,28.7,22.2,17.9,67.6,41,0.0,2.4444444444444446,0.4090909090909091,1.4563953488372092,5.566666666666666,838.4803576712195,714.3926849160355,7464.448249473872,9150.91404180265,52.09999999999999
1021,1021,702C_10_0,2017-04-26,1354.5322045454545,992.0,1280.032446096702,3973.8500000000013,0.9449996403195502,44,6109.405904138564,940.3298130841883,6095.9884808526085,1605.6984642171383,0.16820274477099434,1039.7804350450454,6,8,9,0,911,13026,6513,55,94,45,0,0,1,86,6,24.1,20.9,20.8,72.6,60,0.0,2.4444444444444446,0.4090909090909091,1.7211945031712474,6.578787878787879,1282.0812028520959,938.9400628212235,8983.768147921843,11675.536945069749,89.75555555555556
1022,1022,702C_10_0,2017-04-27,1298.152723404255,922.0,929.0280583984044,3306.799999999997,0.7156538993055731,47,6052.98874170534,1600.3923899541116,6140.715701640484,2102.0976550422565,0.2510340503734749,1537.0734108990575,6,8,9,0,911,13026,6513,55,94,45,0,0,1,86,6,20.3,17.5,17.2,82.0,72,10.6,2.4444444444444446,0.4090909090909091,1.611331024245423,6.1588652482269515,981.5076379806796,697.1059921555761,9224.320994663422,11549.613356682741,89.41481481481482
